"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"experimental",3,2,"hd","lower","arrow","w","w","g","g",1,0.466609062510543,NA,NA,NA
"experimental",3,3,"hd","lower","seasoning","w","w","g","g",1,0.495335038867779,NA,NA,NA
"experimental",3,4,"hd","lower","harmful","w","w","g","g",1,0.619024023530073,NA,NA,NA
"experimental",3,5,"hd","lower","gigglod","nw","nw","h","h",1,0.56157750391867,NA,NA,NA
"experimental",3,6,"hd","lower","turntable","w","w","g","g",1,0.577579242642969,NA,NA,NA
"experimental",3,7,"hd","lower","scabry","nw","nw","h","h",1,0.601529932231642,NA,NA,NA
"experimental",3,8,"hd","lower","abstain","w","w","g","g",1,0.656311708851717,NA,NA,NA
"experimental",3,9,"hd","lower","tenpince","nw","nw","h","h",1,0.58898650330957,NA,NA,NA
"experimental",3,10,"hd","lower","sampling","w","w","g","g",1,0.580229798448272,NA,NA,NA
"experimental",3,11,"hd","lower","tasher","nw","nw","h","h",1,0.492372067063116,NA,NA,NA
"experimental",3,12,"hd","lower","glapula","nw","nw","h","h",1,0.55180295673199,NA,NA,NA
"experimental",3,13,"hd","lower","giraffe","target","target","q","g",0,0.5203814485576,NA,NA,NA
"experimental",3,14,"hd","lower","prame","aftertar1","nw","h","h",1,1.33753414603416,NA,NA,NA
"experimental",3,15,"hd","lower","suddenly","aftertar2","w","g","g",1,0.722770299413241,NA,NA,NA
"experimental",3,16,"hd","lower","potatoes","aftertar3","w","g","g",1,0.708792775170878,NA,NA,NA
"experimental",3,17,"hd","lower","mining","w","w","g","g",1,0.847500067087822,NA,NA,NA
"experimental",3,18,"hd","lower","cooray","w","nw","h","g",0,0.460875397897326,NA,NA,NA
"experimental",3,19,"hd","lower","metrol","nw","nw","h","h",1,0.681555529125035,NA,NA,NA
"experimental",3,20,"hd","lower","collute","nw","nw","h","h",1,0.525647545582615,NA,NA,NA
"experimental",3,21,"hd","lower","patio","nw","w","g","g",1,0.799628873006441,NA,NA,NA
"experimental",3,22,"hd","lower","oldest","w","w","g","g",1,0.470980472397059,NA,NA,NA
"experimental",3,23,"hd","lower","sodent","w","nw","h","g",0,0.482204811298288,NA,NA,NA
"experimental",3,24,"hd","lower","snife","nw","nw","h","h",1,0.742211331264116,NA,NA,NA
"experimental",3,25,"hd","lower","phambled","nw","nw","h","h",1,0.671492110239342,NA,NA,NA
"experimental",3,26,"hd","lower","hatred","nw","w","g","g",1,0.595590103184804,NA,NA,NA
"experimental",3,27,"hd","lower","glating","w","nw","h","h",1,0.594901580479927,NA,NA,NA
"experimental",3,28,"hd","lower","guitar","nw","w","g","g",1,0.674297213903628,NA,NA,NA
"experimental",3,29,"hd","lower","hegacy","w","nw","h","h",1,0.565085921087302,NA,NA,NA
"experimental",3,30,"hd","lower","achieve","nw","w","g","g",1,0.509842915693298,NA,NA,NA
"experimental",4,1,"ld","upper","rarren","nw","nw","h","h",1,0.56074831855949,NA,NA,NA
"experimental",4,2,"ld","upper","regiment","w","w","g","h",0,0.79354807944037,NA,NA,NA
"experimental",4,3,"ld","upper","clume","nw","nw","h","h",1,0.552885093376972,NA,NA,NA
"experimental",4,4,"ld","upper","poughest","nw","nw","h","h",1,0.601574002532288,NA,NA,NA
"experimental",4,5,"ld","upper","etuip","nw","nw","h","h",1,0.528314703144133,NA,NA,NA
"experimental",4,6,"ld","upper","pamine","nw","nw","h","h",1,0.594360662973486,NA,NA,NA
"experimental",4,7,"ld","upper","ulcer","w","w","g","g",1,0.689664461184293,NA,NA,NA
"experimental",4,8,"ld","upper","embrace","w","w","g","g",1,0.541088444530033,NA,NA,NA
"experimental",4,9,"ld","upper","flieves","nw","nw","h","h",1,0.637414613040164,NA,NA,NA
"experimental",4,10,"ld","upper","otoist","nw","nw","h","h",1,0.634810240357183,NA,NA,NA
"experimental",4,11,"ld","upper","lofty","w","w","g","g",1,0.632106256787665,NA,NA,NA
"experimental",4,12,"ld","upper","antonym","w","w","g","g",1,0.678078504628502,NA,NA,NA
"experimental",4,13,"ld","upper","giving","w","w","g","g",1,0.55416192417033,NA,NA,NA
"experimental",4,14,"ld","upper","ordinary","w","w","g","g",1,0.45879292616155,NA,NA,NA
