"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"LDTpractice",1,1,NA,"lower","umpire","","w","g","g",1,0.588359315808702,NA,NA,NA
"LDTpractice",2,1,NA,"lower","revival","","w","g","g",1,0.489970861117399,NA,NA,NA
"LDTpractice",3,1,NA,"lower","grutch","","nw","h","h",1,0.476104691848832,NA,NA,NA
"LDTpractice",4,1,NA,"lower","alolition","","nw","h","g",0,0.756317317700905,NA,NA,NA
"LDTpractice",5,1,NA,"lower","crinklo","","nw","h","h",1,0.694983115642117,NA,NA,NA
"LDTpractice",6,1,NA,"lower","grocus","","nw","h","h",1,0.714336093956717,NA,NA,NA
"LDTpractice",7,1,NA,"lower","treeps","","nw","h","g",0,0.64557137586371,NA,NA,NA
"LDTpractice",8,1,NA,"lower","hiring","","w","g","g",1,0.506222383621662,NA,NA,NA
"LDTpractice",9,1,NA,"lower","trotch","","nw","h","h",1,0.611358358687994,NA,NA,NA
"LDTpractice",10,1,NA,"lower","infinity","","w","g","g",1,0.552690918643748,NA,NA,NA
"LDTpractice",11,1,NA,"lower","tricycle","","w","g","g",1,0.70548860195413,NA,NA,NA
"LDTpractice",12,1,NA,"lower","summary","","w","g","g",1,0.595582251485212,NA,NA,NA
"LDTpractice",13,1,NA,"lower","lumbigo","","nw","h","h",1,0.586322909458886,NA,NA,NA
"LDTpractice",14,1,NA,"lower","slumber","","w","g","g",1,0.513031151789619,NA,NA,NA
"LDTpractice",1,2,NA,"upper","unscrew","","w","g","g",1,0.474889668063497,NA,NA,NA
"LDTpractice",2,2,NA,"upper","sponsor","","w","g","g",1,0.446311447844892,NA,NA,NA
"LDTpractice",3,2,NA,"upper","lurshing","","nw","h","h",1,0.514969230601764,NA,NA,NA
"LDTpractice",4,2,NA,"upper","hasking","","nw","h","h",1,0.668995180463753,NA,NA,NA
"LDTpractice",5,2,NA,"upper","turative","","nw","h","h",1,0.767413431379282,NA,NA,NA
"LDTpractice",6,2,NA,"upper","latador","","nw","h","h",1,0.709803095135612,NA,NA,NA
"LDTpractice",7,2,NA,"upper","raestro","","nw","h","h",1,0.593728595306402,NA,NA,NA
"LDTpractice",8,2,NA,"upper","reputable","","w","g","g",1,0.560532622564097,NA,NA,NA
"LDTpractice",9,2,NA,"upper","julled","","nw","h","h",1,0.616737901329543,NA,NA,NA
"LDTpractice",10,2,NA,"upper","overshoot","","w","g","g",1,0.517752197888512,NA,NA,NA
"LDTpractice",11,2,NA,"upper","picture","","w","g","g",1,0.455181121480109,NA,NA,NA
"LDTpractice",12,2,NA,"upper","grimace","","w","g","g",1,0.571348320671405,NA,NA,NA
"LDTpractice",13,2,NA,"upper","curlecs","","nw","h","h",1,0.530668529761442,NA,NA,NA
"LDTpractice",14,2,NA,"upper","busted","","w","g","g",1,0.428135089294301,NA,NA,NA
"experimental",1,1,"ld","upper","chrik","nw","nw","h","h",1,0.734062187204927,NA,NA,NA
"experimental",1,2,"ld","upper","puggers","nw","nw","h","h",1,0.687502277096428,NA,NA,NA
"experimental",1,3,"ld","upper","reloant","nw","nw","h","h",1,0.722928662712093,NA,NA,NA
"experimental",1,4,"ld","upper","lecked","nw","nw","h","h",1,0.596051376472587,NA,NA,NA
"experimental",1,5,"ld","upper","brank","nw","nw","h","h",1,0.65937033809405,NA,NA,NA
"experimental",1,6,"ld","upper","blueberry","w","w","g","g",1,0.488124488460016,NA,NA,NA
"experimental",1,7,"ld","upper","unversed","w","w","g","h",0,0.819546228512991,NA,NA,NA
"experimental",1,8,"ld","upper","ergonomic","w","w","g","g",1,0.849676169844315,NA,NA,NA
"experimental",1,9,"ld","upper","trecious","nw","nw","h","h",1,0.895047872767918,NA,NA,NA
"experimental",1,10,"ld","upper","planofoad","nw","nw","h","h",1,0.78645321827662,NA,NA,NA
"experimental",1,11,"ld","upper","sporidic","nw","nw","h","g",0,0.969954585757478,NA,NA,NA
"experimental",1,12,"ld","upper","accessory","w","w","g","g",1,0.793028913761646,NA,NA,NA
"experimental",1,13,"ld","upper","pimorous","nw","nw","h","h",1,0.584356358699097,NA,NA,NA
"experimental",1,14,"ld","upper","capobly","nw","nw","h","h",1,0.68775521392854,NA,NA,NA
"experimental",1,15,"ld","upper","submit","w","w","g","g",1,0.555211348093508,NA,NA,NA
"experimental",1,16,"ld","upper","listless","w","w","g","g",1,0.851963857680403,NA,NA,NA
"experimental",1,17,"ld","upper","decant","w","w","g","h",0,0.800623971164441,NA,NA,NA
"experimental",1,18,"ld","upper","ephically","nw","nw","h","h",1,0.767404492512014,NA,NA,NA
"experimental",1,19,"ld","upper","outfit","w","w","g","g",1,0.615430840319732,NA,NA,NA
"experimental",1,20,"ld","upper","provide","w","w","g","g",1,0.646206035426985,NA,NA,NA
"experimental",1,21,"ld","upper","awful","w","w","g","g",1,0.739600974107816,NA,NA,NA
"experimental",1,22,"ld","upper","togglo","nw","nw","h","h",1,0.587943492955219,NA,NA,NA
"experimental",1,23,"ld","upper","staircase","w","w","g","g",1,0.603346816293197,NA,NA,NA
"experimental",1,24,"ld","upper","plartly","nw","nw","h","h",1,0.834135783877173,NA,NA,NA
"experimental",1,25,"ld","upper","preight","nw","nw","h","h",1,0.712226852393087,NA,NA,NA
"experimental",1,26,"ld","upper","attract","w","w","g","g",1,0.633662818487664,NA,NA,NA
"experimental",1,27,"ld","upper","ascending","w","w","g","g",1,0.697064547397076,NA,NA,NA
"experimental",1,28,"ld","upper","assent","w","w","g","g",1,0.908480010378753,NA,NA,NA
"experimental",1,29,"ld","upper","roodies","nw","nw","h","h",1,0.663326614453581,NA,NA,NA
"experimental",1,30,"ld","upper","twenties","w","w","g","g",1,0.65208085751874,NA,NA,NA
"experimental",2,1,"ld","upper","halter","w","w","g","g",1,0.744095899976401,NA,NA,NA
"experimental",2,2,"ld","upper","seeming","w","w","g","g",1,0.561438758831628,NA,NA,NA
"experimental",2,3,"ld","upper","armada","w","w","g","g",1,0.818143819587931,NA,NA,NA
"experimental",2,4,"ld","upper","clypaper","nw","nw","h","h",1,0.624214104906514,NA,NA,NA
"experimental",2,5,"ld","upper","meteoroid","w","w","g","h",0,1.05429643849357,NA,NA,NA
"experimental",2,6,"ld","upper","border","w","w","g","g",1,0.817996162746113,NA,NA,NA
