"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"LDTpractice",1,1,NA,"upper","tricycle","","w","g","g",1,0.592094821855426,NA,NA,NA
"LDTpractice",2,1,NA,"upper","picture","","w","g","g",1,0.555206729099154,NA,NA,NA
"LDTpractice",3,1,NA,"upper","summary","","w","g","g",1,0.418673276435584,NA,NA,NA
"LDTpractice",4,1,NA,"upper","lumbigo","","nw","h","g",0,0.526092700660229,NA,NA,NA
"LDTpractice",5,1,NA,"upper","julled","","nw","h","h",1,0.52081883372739,NA,NA,NA
"LDTpractice",6,1,NA,"upper","revival","","w","g","g",1,0.611047781072557,NA,NA,NA
"LDTpractice",7,1,NA,"upper","treeps","","nw","h","g",0,0.578447121195495,NA,NA,NA
"LDTpractice",8,1,NA,"upper","hiring","","w","g","g",1,0.817898858338594,NA,NA,NA
"LDTpractice",9,1,NA,"upper","turative","","nw","h","h",1,0.582125727552921,NA,NA,NA
"LDTpractice",10,1,NA,"upper","alolition","","nw","h","h",1,0.549465904943645,NA,NA,NA
"LDTpractice",11,1,NA,"upper","latador","","nw","h","h",1,0.422113424167037,NA,NA,NA
"LDTpractice",12,1,NA,"upper","grimace","","w","g","h",0,0.459479340352118,NA,NA,NA
"LDTpractice",13,1,NA,"upper","slumber","","w","g","h",0,0.575454007834196,NA,NA,NA
"LDTpractice",14,1,NA,"upper","grutch","","nw","h","h",1,0.662804544903338,NA,NA,NA
"LDTpractice",1,2,NA,"lower","unscrew","","w","g","g",1,1.29580744635314,NA,NA,NA
"LDTpractice",2,2,NA,"lower","sponsor","","w","g","g",1,0.572628722060472,NA,NA,NA
"LDTpractice",3,2,NA,"lower","umpire","","w","g","g",1,0.57247930765152,NA,NA,NA
"LDTpractice",4,2,NA,"lower","grocus","","nw","h","h",1,0.547463755588979,NA,NA,NA
"LDTpractice",5,2,NA,"lower","lurshing","","nw","h","h",1,0.547958482522517,NA,NA,NA
"LDTpractice",6,2,NA,"lower","reputable","","w","g","g",1,0.621422858908772,NA,NA,NA
"LDTpractice",7,2,NA,"lower","trotch","","nw","h","h",1,0.49076515622437,NA,NA,NA
"LDTpractice",8,2,NA,"lower","overshoot","","w","g","g",1,0.8214165805839,NA,NA,NA
"LDTpractice",9,2,NA,"lower","hasking","","nw","h","h",1,0.505771469324827,NA,NA,NA
