"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"experimental",5,11,"ld","upper","prominent","w","w","g","g",1,0.594105797827069,NA,NA,NA
"experimental",5,12,"ld","upper","provide","w","w","g","g",1,0.53750476368441,NA,NA,NA
"experimental",5,13,"ld","upper","fracture","w","w","g","g",1,0.498838221785263,NA,NA,NA
"experimental",5,14,"ld","upper","godomy","nw","nw","h","h",1,0.614237163485086,NA,NA,NA
"experimental",5,15,"ld","upper","pamine","nw","nw","h","h",1,0.540939529098978,NA,NA,NA
"experimental",5,16,"ld","upper","giving","w","w","g","g",1,0.517323894411675,NA,NA,NA
"experimental",5,17,"ld","upper","currowing","nw","nw","h","h",1,0.694231066096108,NA,NA,NA
"experimental",5,18,"ld","upper","matter","w","w","g","g",1,0.626001212403935,NA,NA,NA
"experimental",5,19,"ld","upper","lovud","nw","nw","h","h",1,0.576534432642802,NA,NA,NA
"experimental",5,20,"ld","upper","goltish","nw","nw","h","h",1,0.584781914447376,NA,NA,NA
"experimental",5,21,"ld","upper","uncarled","nw","nw","h","h",1,0.560151757694257,NA,NA,NA
"experimental",5,22,"ld","upper","teamwork","w","w","g","g",1,0.520852837413258,NA,NA,NA
"experimental",5,23,"ld","upper","ensues","w","w","g","g",1,0.746860945138906,NA,NA,NA
"experimental",5,24,"ld","upper","spigat","nw","nw","h","h",1,0.484385281903087,NA,NA,NA
"experimental",5,25,"ld","upper","guitar","w","w","g","g",1,0.887548079343105,NA,NA,NA
"experimental",5,26,"ld","upper","classify","w","w","g","g",1,0.594066859019222,NA,NA,NA
"experimental",5,27,"ld","upper","release","w","w","g","g",1,0.553452772823221,NA,NA,NA
"experimental",5,28,"ld","upper","dusmy","nw","nw","h","h",1,0.642016534366121,NA,NA,NA
"experimental",5,29,"ld","upper","befriend","w","w","g","g",1,0.895404361916007,NA,NA,NA
"experimental",5,30,"ld","upper","planofoad","nw","nw","h","h",1,0.546707001005416,NA,NA,NA
"experimental",6,1,"ld","upper","afternoon","w","w","g","g",1,0.628224346888601,NA,NA,NA
"experimental",6,2,"ld","upper","oalis","nw","nw","h","h",1,0.433272205402318,NA,NA,NA
"experimental",6,3,"ld","upper","sooled","nw","nw","h","h",1,0.471277089352952,NA,NA,NA
"experimental",6,4,"ld","upper","mennel","nw","nw","h","h",1,0.579362175187271,NA,NA,NA
"experimental",6,5,"ld","upper","rudder","w","w","g","g",1,0.739343339671905,NA,NA,NA
"experimental",6,6,"ld","upper","blipover","nw","nw","h","h",1,0.532706838006561,NA,NA,NA
"experimental",6,7,"ld","upper","nimono","nw","nw","h","h",1,0.486824541876558,NA,NA,NA
"experimental",6,8,"ld","upper","obtuse","w","w","g","g",1,0.626168437993329,NA,NA,NA
"experimental",6,9,"ld","upper","partner","w","w","g","g",1,0.502962415463116,NA,NA,NA
"experimental",6,10,"ld","upper","amplifier","w","w","g","g",1,0.544739836383087,NA,NA,NA
"experimental",6,11,"ld","upper","budget","w","w","g","g",1,0.523527843230113,NA,NA,NA
"experimental",6,12,"ld","upper","shazer","nw","nw","h","h",1,0.565109664537886,NA,NA,NA
"experimental",6,13,"ld","upper","addition","w","w","g","g",1,1.14987523176387,NA,NA,NA
"experimental",6,14,"ld","upper","whirling","w","w","g","g",1,0.719211672148958,NA,NA,NA
"experimental",6,15,"ld","upper","runabouk","nw","nw","h","h",1,0.481207693752367,NA,NA,NA
"experimental",6,16,"ld","upper","fabstand","nw","nw","h","h",1,0.597125215914275,NA,NA,NA
"experimental",6,17,"ld","upper","admire","w","w","g","g",1,0.540563120586739,NA,NA,NA
"experimental",6,18,"ld","upper","antonym","w","w","g","g",1,1.07796520757984,NA,NA,NA
"experimental",6,19,"ld","upper","corduroy","w","w","g","g",1,1.57716771656851,NA,NA,NA
"experimental",6,20,"ld","upper","legalize","w","w","g","g",1,0.481087858810497,NA,NA,NA
"experimental",6,21,"ld","upper","static","w","w","g","g",1,0.413019797386369,NA,NA,NA
"experimental",6,22,"ld","upper","lasprey","nw","nw","h","q",0,1.6677167538146,NA,NA,NA
"experimental",6,23,"ld","upper","student","w","w","g","g",1,0.695804616683745,NA,NA,NA
"experimental",6,24,"ld","upper","airbis","nw","nw","h","h",1,0.539185169611301,NA,NA,NA
"experimental",6,25,"ld","upper","tusied","nw","nw","h","h",1,0.580618781954399,NA,NA,NA
"experimental",6,26,"ld","upper","epthuse","nw","nw","h","h",1,0.78065470225556,NA,NA,NA
"experimental",6,27,"ld","upper","lindo","nw","nw","h","h",1,0.836670446813514,NA,NA,NA
"experimental",6,28,"ld","upper","postal","w","w","g","g",1,0.482041105067765,NA,NA,NA
"experimental",6,29,"ld","upper","haurded","nw","nw","h","h",1,0.565075857193733,NA,NA,NA
"experimental",6,30,"ld","upper","dontrite","nw","nw","h","h",1,0.501778856691089,NA,NA,NA
"experimental",7,1,"ld","upper","hanling","nw","nw","h","h",1,0.647896596790815,NA,NA,NA
"experimental",7,2,"ld","upper","religious","w","w","g","g",1,0.549049668581574,NA,NA,NA
"experimental",7,3,"ld","upper","peags","nw","nw","h","h",1,0.477358788411948,NA,NA,NA
"experimental",7,4,"ld","upper","golemic","nw","nw","h","h",1,0.433629295432183,NA,NA,NA
"experimental",7,5,"ld","upper","walnut","w","w","g","g",1,0.734920615097508,NA,NA,NA
"experimental",7,6,"ld","upper","edasion","nw","nw","h","h",1,0.648285079361813,NA,NA,NA
"experimental",7,7,"ld","upper","trake","nw","nw","h","h",1,0.50894148509542,NA,NA,NA
"experimental",7,8,"ld","upper","infancy","w","w","g","g",1,0.751217866141815,NA,NA,NA
"experimental",7,9,"ld","upper","parody","w","w","g","g",1,0.639742085171747,NA,NA,NA
"experimental",7,10,"ld","upper","prawls","nw","nw","h","h",1,0.909078525561199,NA,NA,NA
"experimental",7,11,"ld","upper","artifact","w","w","g","g",1,0.535785720792774,NA,NA,NA
"experimental",7,12,"ld","upper","tibs","nw","nw","h","h",1,0.528222233930137,NA,NA,NA
"experimental",7,13,"ld","upper","reses","nw","nw","h","h",1,0.571174761775183,NA,NA,NA
"experimental",7,14,"ld","upper","fassed","nw","nw","h","h",1,0.514194300609233,NA,NA,NA
"experimental",7,15,"ld","upper","index","w","w","g","g",1,0.620851630017569,NA,NA,NA
"experimental",7,16,"ld","upper","showdown","w","w","g","g",1,0.594942227646243,NA,NA,NA
"experimental",7,17,"ld","upper","tharcely","nw","nw","h","h",1,0.674360801764124,NA,NA,NA
"experimental",7,18,"ld","upper","sullen","w","w","g","g",1,0.67036127265601,NA,NA,NA
"experimental",7,19,"ld","upper","odacles","nw","nw","h","h",1,0.594407347227389,NA,NA,NA
"experimental",7,20,"ld","upper","standard","w","w","g","g",1,0.521762918950117,NA,NA,NA
"experimental",7,21,"ld","upper","wienegs","nw","nw","h","h",1,0.483849797776202,NA,NA,NA
"experimental",7,22,"ld","upper","irregular","w","w","g","g",1,0.526234845274303,NA,NA,NA
"experimental",7,23,"ld","upper","infusion","w","w","g","g",1,0.552172319803503,NA,NA,NA
"experimental",7,24,"ld","upper","mandate","w","w","g","g",1,0.4569442862703,NA,NA,NA
"experimental",7,25,"ld","upper","egpended","nw","nw","h","h",1,0.533613297317061,NA,NA,NA
"experimental",7,26,"ld","upper","plunging","w","w","g","g",1,0.519591401025536,NA,NA,NA
"experimental",7,27,"ld","upper","elpousal","nw","nw","h","h",1,0.497657983374665,NA,NA,NA
"experimental",7,28,"ld","upper","warden","w","w","g","g",1,0.651784742796735,NA,NA,NA
"experimental",7,29,"ld","upper","chemical","w","w","g","g",1,0.432565571616578,NA,NA,NA
"experimental",7,30,"ld","upper","seartfelt","nw","nw","h","h",1,0.862428017993807,NA,NA,NA
"experimental",8,1,"ld","upper","butler","w","w","g","g",1,0.538832305493997,NA,NA,NA
"experimental",8,2,"ld","upper","ifkling","nw","nw","h","h",1,0.4916103935102,NA,NA,NA
"experimental",8,3,"ld","upper","handbook","w","w","g","g",1,0.486262494850962,NA,NA,NA
"experimental",8,4,"ld","upper","gremieres","nw","nw","h","h",1,0.505395336564106,NA,NA,NA
"experimental",8,5,"ld","upper","butled","nw","nw","h","h",1,0.71632687971578,NA,NA,NA
"experimental",8,6,"ld","upper","arpired","nw","nw","h","h",1,0.759040643228218,NA,NA,NA
"experimental",8,7,"ld","upper","hangar","w","w","g","h",0,0.526806249697984,NA,NA,NA
"experimental",8,8,"ld","upper","nimp","nw","nw","h","h",1,0.784744183038129,NA,NA,NA
"experimental",8,9,"ld","upper","fallacy","w","w","g","h",0,0.504147483479755,NA,NA,NA
"experimental",8,10,"ld","upper","mantos","nw","nw","h","h",1,0.530848339833028,NA,NA,NA
"experimental",8,11,"ld","upper","throttle","w","w","g","g",1,0.484851642082504,NA,NA,NA
"experimental",8,12,"ld","upper","drobate","nw","nw","h","h",1,0.536217971792212,NA,NA,NA
"experimental",8,13,"ld","upper","mixture","w","w","g","g",1,0.617733808416233,NA,NA,NA
"experimental",8,14,"ld","upper","impirt","nw","nw","h","h",1,0.519647545363114,NA,NA,NA
"experimental",8,15,"ld","upper","companion","w","w","g","g",1,0.609061320043111,NA,NA,NA
"experimental",8,16,"ld","upper","micron","w","w","g","h",0,0.527734442301153,NA,NA,NA
"experimental",8,17,"ld","upper","pranny","nw","nw","h","h",1,0.704842646919133,NA,NA,NA
"experimental",8,18,"ld","upper","medium","w","w","g","g",1,0.435518280581164,NA,NA,NA
"experimental",8,19,"ld","upper","dialect","w","w","g","g",1,0.632797091529937,NA,NA,NA
"experimental",8,20,"ld","upper","monopoly","w","w","g","g",1,0.534141838863434,NA,NA,NA
"experimental",8,21,"ld","upper","misobeyed","nw","nw","h","g",0,0.654483896702004,NA,NA,NA
"experimental",8,22,"ld","upper","geissue","nw","nw","h","h",1,0.578497069494915,NA,NA,NA
"experimental",8,23,"ld","upper","harfing","nw","nw","h","h",1,0.554083340088255,NA,NA,NA
"experimental",8,24,"ld","upper","shurk","nw","nw","h","h",1,0.578799524446367,NA,NA,NA
"experimental",8,25,"ld","upper","scatter","w","w","g","g",1,0.610422367346473,NA,NA,NA
"experimental",8,26,"ld","upper","quickel","nw","nw","h","h",1,0.733605147332128,NA,NA,NA
"experimental",8,27,"ld","upper","hostade","nw","nw","h","h",1,0.473104798693385,NA,NA,NA
"experimental",8,28,"ld","upper","volume","w","w","g","g",1,0.531399822073581,NA,NA,NA
"experimental",8,29,"ld","upper","tablet","w","w","g","g",1,0.42883469012304,NA,NA,NA
"experimental",8,30,"ld","upper","posing","w","w","g","g",1,0.658183385668963,NA,NA,NA
"experimental",9,1,"hd","lower","crazy","w","w","g","g",1,0.534897976256616,NA,NA,NA
"experimental",9,2,"hd","lower","ragtam","nw","nw","h","g",0,0.487440620294365,NA,NA,NA
"experimental",9,3,"hd","lower","theles","nw","nw","h","h",1,0.433957709596143,NA,NA,NA
"experimental",9,4,"hd","lower","hindsight","w","w","g","g",1,0.423307491815649,NA,NA,NA
"experimental",9,5,"hd","lower","aqueduct","w","w","g","h",0,0.548743289560662,NA,NA,NA
"experimental",9,6,"hd","lower","buaint","nw","nw","h","h",1,0.525398717305507,NA,NA,NA
"experimental",9,7,"hd","lower","rearrange","w","w","g","g",1,0.518741387895716,NA,NA,NA
"experimental",9,8,"hd","lower","trophy","w","w","g","g",1,0.52880510869727,NA,NA,NA
"experimental",9,9,"hd","lower","teliever","nw","nw","h","h",1,0.530167967110174,NA,NA,NA
"experimental",9,10,"hd","lower","puggers","nw","nw","h","h",1,0.691521347391244,NA,NA,NA
"experimental",9,11,"hd","lower","dredigest","nw","nw","h","h",1,0.66227045164851,NA,NA,NA
"experimental",9,12,"hd","lower","dabble","w","w","g","g",1,0.777390784649469,NA,NA,NA
"experimental",9,13,"hd","lower","cookbook","w","w","g","g",1,0.672657455135777,NA,NA,NA
"experimental",9,14,"hd","lower","enabled","w","w","g","g",1,0.588047945013386,NA,NA,NA
"experimental",9,15,"hd","lower","kraums","nw","nw","h","h",1,0.553566570742987,NA,NA,NA
"experimental",9,16,"hd","lower","rootsie","nw","nw","h","h",1,0.729729075392243,NA,NA,NA
"experimental",9,17,"hd","lower","houted","nw","nw","h","h",1,0.547659643561929,NA,NA,NA
"experimental",9,18,"hd","lower","adok","nw","nw","h","h",1,0.372968965632026,NA,NA,NA
"experimental",9,19,"hd","lower","graveyard","w","w","g","g",1,0.876285707206989,NA,NA,NA
