"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"LDTpractice",1,1,NA,"lower","overshoot","","w","g","g",1,0.393742154768915,NA,NA,NA
"LDTpractice",2,1,NA,"lower","julled","","nw","h","h",1,0.540683555859687,NA,NA,NA
"LDTpractice",3,1,NA,"lower","umpire","","w","g","g",1,0.391857047020494,NA,NA,NA
"LDTpractice",4,1,NA,"lower","sponsor","","w","g","h",0,0.444323892927969,NA,NA,NA
"LDTpractice",5,1,NA,"lower","alolition","","nw","h","h",1,0.698100315970805,NA,NA,NA
"LDTpractice",6,1,NA,"lower","curlecs","","nw","h","h",1,0.517695438262308,NA,NA,NA
"LDTpractice",7,1,NA,"lower","reputable","","w","g","g",1,0.504042477527037,NA,NA,NA
"LDTpractice",8,1,NA,"lower","grocus","","nw","h","h",1,0.537176540338805,NA,NA,NA
"LDTpractice",9,1,NA,"lower","hiring","","w","g","g",1,0.553978630841812,NA,NA,NA
"LDTpractice",10,1,NA,"lower","raestro","","nw","h","h",1,0.530155887913679,NA,NA,NA
"LDTpractice",11,1,NA,"lower","hasking","","nw","h","h",1,0.579454402041847,NA,NA,NA
"LDTpractice",12,1,NA,"lower","summary","","w","g","g",1,0.394617501604444,NA,NA,NA
"LDTpractice",13,1,NA,"lower","lumbigo","","nw","h","h",1,0.43378033366298,NA,NA,NA
"LDTpractice",14,1,NA,"lower","tricycle","","w","g","g",1,0.669491968458715,NA,NA,NA
"LDTpractice",1,2,NA,"upper","grimace","","w","g","g",1,0.417890338671896,NA,NA,NA
"LDTpractice",2,2,NA,"upper","lurshing","","nw","h","h",1,0.519279273083157,NA,NA,NA
"LDTpractice",3,2,NA,"upper","revival","","w","g","g",1,0.448817494519972,NA,NA,NA
"LDTpractice",4,2,NA,"upper","unscrew","","w","g","g",1,0.459845407953253,NA,NA,NA
"LDTpractice",5,2,NA,"upper","latador","","nw","h","h",1,0.472616731537528,NA,NA,NA
"LDTpractice",6,2,NA,"upper","grutch","","nw","h","h",1,0.731175779542355,NA,NA,NA
"LDTpractice",7,2,NA,"upper","infinity","","w","g","g",1,0.452036810947902,NA,NA,NA
"LDTpractice",8,2,NA,"upper","treeps","","nw","h","g",0,0.464927981565779,NA,NA,NA
"LDTpractice",9,2,NA,"upper","slumber","","w","g","g",1,0.63713558708514,NA,NA,NA
"LDTpractice",10,2,NA,"upper","turative","","nw","h","h",1,0.520869398217656,NA,NA,NA
