"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"LDTpractice",1,1,NA,"upper","crinklo","","nw","h","h",1,4.09547151112929,NA,NA,NA
"LDTpractice",2,1,NA,"upper","sponsor","","w","g","g",1,1.10344961541705,NA,NA,NA
"LDTpractice",3,1,NA,"upper","lumbigo","","nw","h","h",1,0.720546953380108,NA,NA,NA
"LDTpractice",4,1,NA,"upper","reputable","","w","g","g",1,1.19417845422868,NA,NA,NA
"LDTpractice",5,1,NA,"upper","trotch","","nw","h","h",1,1.10589423007332,NA,NA,NA
"LDTpractice",6,1,NA,"upper","tricycle","","w","g","g",1,0.714489050093107,NA,NA,NA
"LDTpractice",7,1,NA,"upper","hasking","","nw","h","h",1,0.925251313718036,NA,NA,NA
"LDTpractice",8,1,NA,"upper","raestro","","nw","h","h",1,0.558674995787442,NA,NA,NA
"LDTpractice",9,1,NA,"upper","alolition","","nw","h","h",1,0.558802457409911,NA,NA,NA
"LDTpractice",10,1,NA,"upper","summary","","w","g","g",1,0.81564226327464,NA,NA,NA
"LDTpractice",11,1,NA,"upper","julled","","nw","h","h",1,0.667411678819917,NA,NA,NA
"LDTpractice",12,1,NA,"upper","picture","","w","g","g",1,0.568143242388032,NA,NA,NA
"LDTpractice",13,1,NA,"upper","overshoot","","w","g","g",1,0.678544541238807,NA,NA,NA
"LDTpractice",14,1,NA,"upper","umpire","","w","g","g",1,0.611091519123875,NA,NA,NA
"LDTpractice",1,2,NA,"lower","grutch","","nw","h","h",1,0.849380858358927,NA,NA,NA
"LDTpractice",2,2,NA,"lower","busted","","w","g","g",1,0.709834548877552,NA,NA,NA
"LDTpractice",3,2,NA,"lower","lurshing","","nw","h","h",1,0.751377106062137,NA,NA,NA
"LDTpractice",4,2,NA,"lower","revival","","w","g","g",1,0.76893635164015,NA,NA,NA
"LDTpractice",5,2,NA,"lower","latador","","nw","h","h",1,0.720090077957138,NA,NA,NA
"LDTpractice",6,2,NA,"lower","slumber","","w","g","g",1,0.793687412398867,NA,NA,NA
"LDTpractice",7,2,NA,"lower","turative","","nw","h","h",1,0.671512963599525,NA,NA,NA
"LDTpractice",8,2,NA,"lower","curlecs","","nw","h","h",1,0.7949630219955,NA,NA,NA
"LDTpractice",9,2,NA,"lower","grocus","","nw","h","h",1,0.593636229168624,NA,NA,NA
"LDTpractice",10,2,NA,"lower","unscrew","","w","g","h",0,0.823697837768123,NA,NA,NA
"LDTpractice",11,2,NA,"lower","treeps","","nw","h","h",1,0.621878083213232,NA,NA,NA
"LDTpractice",12,2,NA,"lower","grimace","","w","g","g",1,0.675320258713327,NA,NA,NA
"LDTpractice",13,2,NA,"lower","hiring","","w","g","g",1,0.613734775222838,NA,NA,NA
"LDTpractice",14,2,NA,"lower","infinity","","w","g","g",1,0.523394942749292,NA,NA,NA
"experimental",1,1,"ld","lower","realize","w","w","g","g",1,0.774498975486495,NA,NA,NA
"experimental",1,2,"ld","lower","holdup","w","w","g","g",1,0.656904868315905,NA,NA,NA
"experimental",1,3,"ld","lower","oldest","w","w","g","g",1,0.533562076394446,NA,NA,NA
"experimental",1,4,"ld","lower","usage","w","w","g","g",1,0.535635893465951,NA,NA,NA
"experimental",1,5,"ld","lower","vorm","nw","nw","h","h",1,0.673011051490903,NA,NA,NA
"experimental",1,6,"ld","lower","formation","w","w","g","g",1,0.621043788851239,NA,NA,NA
"experimental",1,7,"ld","lower","crundle","nw","nw","h","h",1,1.01814633794129,NA,NA,NA
"experimental",1,8,"ld","lower","joses","nw","nw","h","g",0,0.544195024296641,NA,NA,NA
"experimental",1,9,"ld","lower","comment","w","w","g","g",1,0.441597687429748,NA,NA,NA
"experimental",1,10,"ld","lower","hegacy","nw","nw","h","h",1,0.662726388312876,NA,NA,NA
"experimental",1,11,"ld","lower","mabit","nw","nw","h","h",1,1.10776046686806,NA,NA,NA
"experimental",1,12,"ld","lower","traze","nw","nw","h","h",1,0.518666613148525,NA,NA,NA
"experimental",1,13,"ld","lower","scack","nw","nw","h","h",1,0.68067166057881,NA,NA,NA
"experimental",1,14,"ld","lower","cabinet","w","w","g","g",1,0.700768882292323,NA,NA,NA
"experimental",1,15,"ld","lower","intrude","w","w","g","g",1,0.814531526295468,NA,NA,NA
"experimental",1,16,"ld","lower","dolphin","target","target","q","q",1,0.51720130094327,1,NA,NA
"experimental",1,17,"ld","lower","causality","aftertar1","w","g","g",1,1.5033109637443,NA,NA,NA
"experimental",1,18,"ld","lower","overwork","aftertar2","w","g","g",1,0.54605894361157,NA,NA,NA
"experimental",1,19,"ld","lower","actively","aftertar3","w","g","g",1,0.459450260386802,NA,NA,NA
"experimental",1,20,"ld","lower","tredits","w","nw","h","h",1,1.01623706205282,NA,NA,NA
"experimental",1,21,"ld","lower","undimmec","nw","nw","h","h",1,0.646927437279373,NA,NA,NA
"experimental",1,22,"ld","lower","squadroim","nw","nw","h","h",1,0.635754515533336,NA,NA,NA
"experimental",1,23,"ld","lower","smabled","nw","nw","h","h",1,0.505078541929834,NA,NA,NA
"experimental",1,24,"ld","lower","padicals","nw","nw","h","h",1,0.579834949458018,NA,NA,NA
"experimental",1,25,"ld","lower","ameld","nw","nw","h","h",1,0.483060125843622,NA,NA,NA
"experimental",1,26,"ld","lower","parlayid","nw","nw","h","h",1,0.534927405533381,NA,NA,NA
"experimental",1,27,"ld","lower","plymie","nw","nw","h","h",1,0.49635652510915,NA,NA,NA
"experimental",1,28,"ld","lower","retreat","nw","w","g","g",1,0.763760747620836,NA,NA,NA
"experimental",1,29,"ld","lower","explosion","w","w","g","g",1,2.35543329908978,NA,NA,NA
"experimental",1,30,"ld","lower","anemic","w","w","g","h",0,0.613321932032704,NA,NA,NA
"experimental",2,1,"hd","upper","sefine","nw","nw","h","h",1,0.667312358156778,NA,NA,NA
"experimental",2,2,"hd","upper","optional","w","w","g","g",1,0.567233795532957,NA,NA,NA
"experimental",2,3,"hd","upper","slears","nw","nw","h","h",1,0.583421090501361,NA,NA,NA
"experimental",2,4,"hd","upper","pregs","nw","nw","h","h",1,0.703443258884363,NA,NA,NA
"experimental",2,5,"hd","upper","season","w","w","g","g",1,0.594681083457544,NA,NA,NA
"experimental",2,6,"hd","upper","lasprey","nw","nw","h","h",1,0.634177302126773,NA,NA,NA
"experimental",2,7,"hd","upper","correct","w","w","g","g",1,0.503651633742265,NA,NA,NA
"experimental",2,8,"hd","upper","removable","w","w","g","g",1,0.561460611526854,NA,NA,NA
"experimental",2,9,"hd","upper","boulder","w","w","g","h",0,0.610082751372829,NA,NA,NA
"experimental",2,10,"hd","upper","cills","nw","nw","h","h",1,0.6088826257037,NA,NA,NA
"experimental",2,11,"hd","upper","gackpedal","nw","nw","h","h",1,0.52763229678385,NA,NA,NA
"experimental",2,12,"hd","upper","painter","w","w","g","h",0,0.457661493797786,NA,NA,NA
"experimental",2,13,"hd","upper","puggers","nw","nw","h","h",1,0.630551101639867,NA,NA,NA
"experimental",2,14,"hd","upper","turning","w","w","g","g",1,0.652469203807414,NA,NA,NA
