"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"LDTpractice",1,1,NA,"upper","grutch","","nw","h","g",0,0.471629725681851,NA,NA,NA
"LDTpractice",2,1,NA,"upper","turative","","nw","h","h",1,0.832975354074733,NA,NA,NA
"LDTpractice",3,1,NA,"upper","slumber","","w","g","g",1,0.542534378444543,NA,NA,NA
"LDTpractice",4,1,NA,"upper","unscrew","","w","g","g",1,0.63044842731324,NA,NA,NA
"LDTpractice",5,1,NA,"upper","crinklo","","nw","h","h",1,0.610603414534125,NA,NA,NA
"LDTpractice",6,1,NA,"upper","alolition","","nw","h","h",1,0.697674889626796,NA,NA,NA
"LDTpractice",7,1,NA,"upper","overshoot","","w","g","g",1,0.524371533596423,NA,NA,NA
"LDTpractice",8,1,NA,"upper","umpire","","w","g","g",1,0.637838908442063,NA,NA,NA
"LDTpractice",9,1,NA,"upper","infinity","","w","g","g",1,0.481706179736648,NA,NA,NA
"LDTpractice",10,1,NA,"upper","hasking","","nw","h","h",1,0.678132143992116,NA,NA,NA
"LDTpractice",11,1,NA,"upper","raestro","","nw","h","h",1,0.624556370108621,NA,NA,NA
"LDTpractice",12,1,NA,"upper","lurshing","","nw","h","h",1,1.02203434318653,NA,NA,NA
"LDTpractice",13,1,NA,"upper","sponsor","","w","g","g",1,0.491503872632165,NA,NA,NA
"LDTpractice",14,1,NA,"upper","summary","","w","g","g",1,0.502260676046717,NA,NA,NA
"LDTpractice",1,2,NA,"lower","curlecs","","nw","h","h",1,0.648211670370074,NA,NA,NA
"LDTpractice",2,2,NA,"lower","lumbigo","","nw","h","h",1,0.540983645405504,NA,NA,NA
"LDTpractice",3,2,NA,"lower","grimace","","w","g","g",1,0.493819377952605,NA,NA,NA
"LDTpractice",4,2,NA,"lower","busted","","w","g","g",1,0.55237477942137,NA,NA,NA
"LDTpractice",5,2,NA,"lower","grocus","","nw","h","h",1,0.568594572978327,NA,NA,NA
"LDTpractice",6,2,NA,"lower","trotch","","nw","h","h",1,0.527032676254748,NA,NA,NA
"LDTpractice",7,2,NA,"lower","tricycle","","w","g","g",1,0.552553226269083,NA,NA,NA
"LDTpractice",8,2,NA,"lower","revival","","w","g","g",1,0.52124854795693,NA,NA,NA
"LDTpractice",9,2,NA,"lower","picture","","w","g","g",1,0.426676676404895,NA,NA,NA
"LDTpractice",10,2,NA,"lower","julled","","nw","h","h",1,0.479406896862201,NA,NA,NA
"LDTpractice",11,2,NA,"lower","latador","","nw","h","h",1,0.483793577644974,NA,NA,NA
"LDTpractice",12,2,NA,"lower","treeps","","nw","h","g",0,0.4540707529668,NA,NA,NA
"LDTpractice",13,2,NA,"lower","hiring","","w","g","g",1,0.538137765557622,NA,NA,NA
"LDTpractice",14,2,NA,"lower","reputable","","w","g","g",1,0.498965533872251,NA,NA,NA
"experimental",1,1,"hd","upper","undertake","w","w","g","h",0,0.771097993754665,NA,NA,NA
"experimental",1,2,"hd","upper","reborn","w","w","g","g",1,0.875075571035268,NA,NA,NA
"experimental",1,3,"hd","upper","recipus","nw","nw","h","h",1,0.783213178394362,NA,NA,NA
"experimental",1,4,"hd","upper","punctual","w","w","g","g",1,0.687215056226705,NA,NA,NA
"experimental",1,5,"hd","upper","guivers","nw","nw","h","h",1,0.602674282112275,NA,NA,NA
"experimental",1,6,"hd","upper","cherry","w","w","g","g",1,0.449481788265985,NA,NA,NA
"experimental",1,7,"hd","upper","padicals","nw","nw","h","h",1,0.766805336927064,NA,NA,NA
"experimental",1,8,"hd","upper","bloves","nw","nw","h","h",1,0.623473770407145,NA,NA,NA
"experimental",1,9,"hd","upper","gund","nw","nw","h","h",1,0.541569308668841,NA,NA,NA
"experimental",1,10,"hd","upper","borrent","nw","nw","h","g",0,0.862120792255155,NA,NA,NA
"experimental",1,11,"hd","upper","mineluyer","nw","nw","h","h",1,0.642704647878418,NA,NA,NA
"experimental",1,12,"hd","upper","fuhrek","nw","nw","h","h",1,0.576014188292902,NA,NA,NA
"experimental",1,13,"hd","upper","comply","w","w","g","g",1,0.608148859711946,NA,NA,NA
"experimental",1,14,"hd","upper","donastic","nw","nw","h","h",1,0.678948232147377,NA,NA,NA
"experimental",1,15,"hd","upper","gorilla","target","target","q","g",0,0.498994668058003,1,1,NA
"experimental",1,16,"hd","upper","caloric","aftertar1","w","g","g",1,1.4464313070057,NA,NA,NA
"experimental",1,17,"hd","upper","rarely","aftertar2","w","g","g",1,0.668877406278625,NA,NA,NA
"experimental",1,18,"hd","upper","dests","aftertar3","nw","h","h",1,0.687985787764774,NA,NA,NA
"experimental",1,19,"hd","upper","glamorous","nw","w","g","g",1,0.570541597087868,NA,NA,NA
"experimental",1,20,"hd","upper","intercede","w","w","g","g",1,0.706510161311598,NA,NA,NA
"experimental",1,21,"hd","upper","nature","w","w","g","g",1,0.837282577995211,NA,NA,NA
"experimental",1,22,"hd","upper","volition","w","w","g","g",1,0.738614043206326,NA,NA,NA
"experimental",1,23,"hd","upper","realize","w","w","g","g",1,0.498508325865259,NA,NA,NA
"experimental",1,24,"hd","upper","rumblos","w","nw","h","h",1,0.575407336538774,NA,NA,NA
"experimental",1,25,"hd","upper","enabled","nw","w","g","g",1,0.575510961512919,NA,NA,NA
"experimental",1,26,"hd","upper","knowledge","w","w","g","g",1,0.543559371930314,NA,NA,NA
"experimental",1,27,"hd","upper","lenie","w","nw","h","h",1,0.544957812642679,NA,NA,NA
"experimental",1,28,"hd","upper","ucility","nw","nw","h","h",1,0.610376631419058,NA,NA,NA
"experimental",1,29,"hd","upper","ragtam","nw","nw","h","h",1,0.520202697050991,NA,NA,NA
"experimental",1,30,"hd","upper","kettle","nw","w","g","g",1,0.562222463922808,NA,NA,NA
"experimental",2,1,"hd","upper","seartfelt","nw","nw","h","h",1,0.907264206907712,NA,NA,NA
"experimental",2,2,"hd","upper","army","w","w","g","g",1,0.581971135252388,NA,NA,NA
"experimental",2,3,"hd","upper","permute","w","w","g","g",1,0.733314932833309,NA,NA,NA
"experimental",2,4,"hd","upper","frowsed","nw","nw","h","h",1,0.567235860682558,NA,NA,NA
"experimental",2,5,"hd","upper","oalis","nw","nw","h","h",1,0.663110162582598,NA,NA,NA
"experimental",2,6,"hd","upper","guffy","nw","nw","h","h",1,0.627882963963202,NA,NA,NA
"experimental",2,7,"hd","upper","apticle","nw","nw","h","h",1,0.51393752367585,NA,NA,NA
"experimental",2,8,"hd","upper","suburb","w","w","g","g",1,0.508636426879093,NA,NA,NA
"experimental",2,9,"hd","upper","ipiocy","nw","nw","h","h",1,0.51139987022907,NA,NA,NA
"experimental",2,10,"hd","upper","strenuous","w","w","g","g",1,0.626133919839049,NA,NA,NA
"experimental",2,11,"hd","upper","actual","w","w","g","g",1,0.463903870389913,NA,NA,NA
"experimental",2,12,"hd","upper","adok","nw","nw","h","h",1,0.492952636050177,NA,NA,NA
"experimental",2,13,"hd","upper","snays","nw","nw","h","h",1,0.543517326004803,NA,NA,NA
"experimental",2,14,"hd","upper","theles","nw","nw","h","h",1,0.544886963616591,NA,NA,NA
"experimental",2,15,"hd","upper","digested","w","w","g","g",1,0.570244296017336,NA,NA,NA
"experimental",2,16,"hd","upper","hemoter","nw","nw","h","h",1,0.642278891536989,NA,NA,NA
"experimental",2,17,"hd","upper","forfeit","w","w","g","g",1,0.543705373915145,NA,NA,NA
"experimental",2,18,"hd","upper","moisture","w","w","g","g",1,0.545117057452444,NA,NA,NA
"experimental",2,19,"hd","upper","obtuse","w","w","g","g",1,0.47448851725494,NA,NA,NA
"experimental",2,20,"hd","upper","tragedy","w","w","g","g",1,0.542566492265905,NA,NA,NA
"experimental",2,21,"hd","upper","plunging","w","w","g","g",1,0.544012607104378,NA,NA,NA
"experimental",2,22,"hd","upper","stagger","w","w","g","g",1,0.473365858051693,NA,NA,NA
"experimental",2,23,"hd","upper","ireology","nw","nw","h","h",1,0.740580931553268,NA,NA,NA
