"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"LDTpractice",1,1,NA,"lower","tricycle","","w","g","g",1,0.666025607846677,"","",""
"LDTpractice",2,1,NA,"lower","grutch","","nw","h","g",0,0.860245358198881,"","",""
"LDTpractice",3,1,NA,"lower","julled","","nw","h","h",1,16.4805775054265,"","",""
"LDTpractice",4,1,NA,"lower","grimace","","w","g","g",1,1.33207394974306,"","",""
"LDTpractice",5,1,NA,"lower","infinity","","w","g","g",1,0.731237407075241,"","",""
"LDTpractice",6,1,NA,"lower","revival","","w","g","g",1,0.829435171792284,"","",""
"LDTpractice",7,1,NA,"lower","lumbigo","","nw","h","h",1,0.601802377728745,"","",""
"LDTpractice",8,1,NA,"lower","lurshing","","nw","h","h",1,0.768865277990699,"","",""
"LDTpractice",9,1,NA,"lower","slumber","","w","g","g",1,0.936604880727828,"","",""
"LDTpractice",10,1,NA,"lower","overshoot","","w","g","g",1,0.824290043208748,"","",""
"LDTpractice",11,1,NA,"lower","curlecs","","nw","h","h",1,0.581679068272933,"","",""
"LDTpractice",12,1,NA,"lower","turative","","nw","h","h",1,0.701071147806942,"","",""
"LDTpractice",13,1,NA,"lower","hasking","","nw","h","h",1,0.718643247149885,"","",""
"LDTpractice",14,1,NA,"lower","picture","","w","g","h",0,0.488517510704696,"","",""
"LDTpractice",1,2,NA,"upper","umpire","","w","g","g",1,0.882796058896929,"","",""
"LDTpractice",2,2,NA,"upper","alolition","","nw","h","h",1,0.902432036353275,"","",""
"LDTpractice",3,2,NA,"upper","crinklo","","nw","h","h",1,0.656257113907486,"","",""
"LDTpractice",4,2,NA,"upper","sponsor","","w","g","g",1,0.868407509988174,"","",""
"LDTpractice",5,2,NA,"upper","busted","","w","g","g",1,0.89478072244674,"","",""
"LDTpractice",6,2,NA,"upper","hiring","","w","g","g",1,0.745592517778277,"","",""
"LDTpractice",7,2,NA,"upper","treeps","","nw","h","h",1,0.978318462846801,"","",""
"LDTpractice",8,2,NA,"upper","grocus","","nw","h","h",1,0.793704983079806,"","",""
"LDTpractice",9,2,NA,"upper","unscrew","","w","g","g",1,0.767964110476896,"","",""
"LDTpractice",10,2,NA,"upper","summary","","w","g","g",1,0.678865420166403,"","",""
"LDTpractice",11,2,NA,"upper","trotch","","nw","h","h",1,0.818241429748014,"","",""
"LDTpractice",12,2,NA,"upper","latador","","nw","h","h",1,0.583755527157336,"","",""
"LDTpractice",13,2,NA,"upper","raestro","","nw","h","h",1,0.646368773188442,"","",""
"LDTpractice",14,2,NA,"upper","reputable","","w","g","h",0,0.61899474193342,"","",""
"experimental",1,1,"hd","lower","prama","nw","nw","h","h",1,1.11484530055895,"","None","None"
"experimental",1,2,"hd","lower","publish","w","w","g","g",1,0.885559483896941,"","None","None"
"experimental",1,3,"hd","lower","dialect","w","w","g","h",0,0.649051086511463,"","None","None"
"experimental",1,4,"hd","lower","ignore","w","w","g","g",1,0.606317815138027,"","None","None"
"experimental",1,5,"hd","lower","unlined","w","w","g","g",1,1.14910521591082,"","None","None"
"experimental",1,6,"hd","lower","veranpah","nw","nw","h","h",1,0.878380935173482,"","None","None"
"experimental",1,7,"hd","lower","crundle","nw","nw","h","h",1,0.880756348371506,"","None","None"
"experimental",1,8,"hd","lower","befin","nw","nw","h","h",1,0.97184078511782,"","None","None"
"experimental",1,9,"hd","lower","lanthers","nw","nw","h","h",1,0.973593128379434,"","None","None"
"experimental",1,10,"hd","lower","melodic","w","w","g","g",1,0.861574265407398,"","None","None"
"experimental",1,11,"hd","lower","slooch","nw","nw","h","h",1,0.866404548287392,"","None","None"
"experimental",1,12,"hd","lower","saturate","w","w","g","g",1,0.983117294032127,"","None","None"
"experimental",1,13,"hd","lower","allained","nw","nw","h","h",1,1.00710913399234,"","None","None"
"experimental",1,14,"hd","lower","glapula","nw","nw","h","h",1,0.885843209223822,"","None","None"
"experimental",1,15,"hd","lower","monopoly","w","w","g","g",1,0.760304851224646,"","None","None"
"experimental",1,16,"hd","lower","otoist","nw","nw","h","h",1,0.824916754849255,"","None","None"
"experimental",1,17,"hd","lower","troven","nw","nw","h","h",1,0.983124246587977,"","None","None"
"experimental",1,18,"hd","lower","design","w","w","g","g",1,0.82306740898639,"","None","None"
"experimental",1,19,"hd","lower","bloodless","w","w","g","g",1,1.05314712668769,"","None","None"
"experimental",1,20,"hd","lower","afford","w","w","g","g",1,1.02578402077779,"","None","None"
"experimental",1,21,"hd","lower","borrent","nw","nw","h","h",1,0.807806826662272,"","None","None"
"experimental",1,22,"hd","lower","armada","w","w","g","g",1,1.61456836201251,"","None","None"
"experimental",1,23,"hd","lower","valif","nw","nw","h","h",1,0.716459522256628,"","None","None"
"experimental",1,24,"hd","lower","mennel","nw","nw","h","h",1,0.878996059531346,"","None","None"
"experimental",1,25,"hd","lower","golemic","nw","nw","h","h",1,0.6029309888836,"","None","None"
