"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"LDTpractice",1,1,NA,"upper","hasking","","nw","h","g",0,0.920222807209939,NA,NA,NA
"LDTpractice",2,1,NA,"upper","reputable","","w","g","g",1,0.713219857309014,NA,NA,NA
"LDTpractice",3,1,NA,"upper","trotch","","nw","h","h",1,1.02583914529532,NA,NA,NA
"LDTpractice",4,1,NA,"upper","crinklo","","nw","h","h",1,0.85530003067106,NA,NA,NA
"LDTpractice",5,1,NA,"upper","julled","","nw","h","h",1,0.800934020895511,NA,NA,NA
"LDTpractice",6,1,NA,"upper","overshoot","","w","g","g",1,0.729693803936243,NA,NA,NA
"LDTpractice",7,1,NA,"upper","unscrew","","w","g","g",1,0.777073945850134,NA,NA,NA
"LDTpractice",8,1,NA,"upper","umpire","","w","g","h",0,0.817705266177654,NA,NA,NA
"LDTpractice",9,1,NA,"upper","summary","","w","g","g",1,0.576186816208065,NA,NA,NA
"LDTpractice",10,1,NA,"upper","slumber","","w","g","g",1,1.01471426524222,NA,NA,NA
"LDTpractice",11,1,NA,"upper","infinity","","w","g","g",1,0.756681809201837,NA,NA,NA
"LDTpractice",12,1,NA,"upper","alolition","","nw","h","h",1,0.572861568536609,NA,NA,NA
"LDTpractice",13,1,NA,"upper","curlecs","","nw","h","h",1,0.900245829951018,NA,NA,NA
"LDTpractice",14,1,NA,"upper","turative","","nw","h","h",1,0.838979037944227,NA,NA,NA
"LDTpractice",1,2,NA,"lower","raestro","","nw","h","h",1,0.715449931565672,NA,NA,NA
"LDTpractice",2,2,NA,"lower","busted","","w","g","g",1,0.757487960159779,NA,NA,NA
"LDTpractice",3,2,NA,"lower","treeps","","nw","h","h",1,0.66161363106221,NA,NA,NA
"LDTpractice",4,2,NA,"lower","grocus","","nw","h","h",1,0.632768332958221,NA,NA,NA
"LDTpractice",5,2,NA,"lower","lumbigo","","nw","h","h",1,0.790011423639953,NA,NA,NA
"LDTpractice",6,2,NA,"lower","hiring","","w","g","g",1,0.556798808742315,NA,NA,NA
"LDTpractice",7,2,NA,"lower","grimace","","w","g","g",1,0.981387961655855,NA,NA,NA
"LDTpractice",8,2,NA,"lower","sponsor","","w","g","g",1,0.540795309934765,NA,NA,NA
"LDTpractice",9,2,NA,"lower","revival","","w","g","g",1,0.613518381025642,NA,NA,NA
"LDTpractice",10,2,NA,"lower","tricycle","","w","g","g",1,0.474647250492126,NA,NA,NA
"LDTpractice",11,2,NA,"lower","picture","","w","g","g",1,0.582022552844137,NA,NA,NA
"LDTpractice",12,2,NA,"lower","lurshing","","nw","h","h",1,0.749571460764855,NA,NA,NA
"LDTpractice",13,2,NA,"lower","latador","","nw","h","h",1,0.718031600117683,NA,NA,NA
"LDTpractice",14,2,NA,"lower","grutch","","nw","h","h",1,0.759320421610028,NA,NA,NA
"experimental",1,1,"ld","lower","robbery","w","w","g","g",1,0.857821776065975,NA,NA,NA
"experimental",1,2,"ld","lower","stalemate","w","w","g","h",0,0.918572764378041,NA,NA,NA
"experimental",1,3,"ld","lower","aggepting","nw","nw","h","h",1,0.808506540488452,NA,NA,NA
"experimental",1,4,"ld","lower","unbridled","w","w","g","g",1,0.94327971059829,NA,NA,NA
"experimental",1,5,"ld","lower","offonents","nw","nw","h","h",1,0.75266628479585,NA,NA,NA
"experimental",1,6,"ld","lower","bickering","w","w","g","g",1,0.60930487792939,NA,NA,NA
"experimental",1,7,"ld","lower","sorping","nw","nw","h","h",1,0.735980454832315,NA,NA,NA
"experimental",1,8,"ld","lower","elvisages","nw","nw","h","h",1,0.96871600067243,NA,NA,NA
"experimental",1,9,"ld","lower","personify","w","w","g","g",1,0.983947448432446,NA,NA,NA
"experimental",1,10,"ld","lower","eyesight","w","w","g","g",1,0.624415155034512,NA,NA,NA
"experimental",1,11,"ld","lower","schides","nw","nw","h","h",1,0.75857088342309,NA,NA,NA
"experimental",1,12,"ld","lower","official","w","w","g","g",1,0.54327898286283,NA,NA,NA
"experimental",1,13,"ld","lower","bamps","nw","nw","h","h",1,0.704593216534704,NA,NA,NA
"experimental",1,14,"ld","lower","metrol","nw","nw","h","h",1,0.747401640750468,NA,NA,NA
"experimental",1,15,"ld","lower","attrove","nw","nw","h","h",1,0.828671895433217,NA,NA,NA
"experimental",1,16,"ld","lower","dariner","nw","nw","h","h",1,0.834189475979656,NA,NA,NA
"experimental",1,17,"ld","lower","number","w","w","g","g",1,0.55916793178767,NA,NA,NA
"experimental",1,18,"ld","lower","superstar","w","w","g","g",1,0.6238609473221,NA,NA,NA
"experimental",1,19,"ld","lower","rocket","w","w","g","g",1,0.493927660863847,NA,NA,NA
"experimental",1,20,"ld","lower","graveyard","w","w","g","g",1,0.649400530382991,NA,NA,NA
"experimental",1,21,"ld","lower","frowsed","nw","nw","h","h",1,0.630592885427177,NA,NA,NA
"experimental",1,22,"ld","lower","paying","w","w","g","g",1,0.556652807630599,NA,NA,NA
"experimental",1,23,"ld","lower","mubby","nw","nw","h","h",1,0.685533959884197,NA,NA,NA
"experimental",1,24,"ld","lower","sampling","w","w","g","h",0,0.912773775868118,NA,NA,NA
"experimental",1,25,"ld","lower","gounts","nw","nw","h","h",1,0.803360418882221,NA,NA,NA
"experimental",1,26,"ld","lower","helpful","w","w","g","g",1,0.514094340614974,NA,NA,NA
"experimental",1,27,"ld","lower","vibrate","w","w","g","g",1,0.555775477550924,NA,NA,NA
"experimental",1,28,"ld","lower","graciap","nw","nw","h","h",1,0.79652816709131,NA,NA,NA
"experimental",1,29,"ld","lower","dredigest","nw","nw","h","h",1,0.747801570687443,NA,NA,NA
"experimental",1,30,"ld","lower","maunches","nw","nw","h","h",1,0.813168971799314,NA,NA,NA
"experimental",2,1,"hd","upper","ebuating","nw","nw","h","h",1,0.691710696555674,NA,NA,NA
"experimental",2,2,"hd","upper","calcify","w","w","g","g",1,0.734961096197367,NA,NA,NA
"experimental",2,3,"hd","upper","deadly","w","w","g","g",1,0.616450319997966,NA,NA,NA
"experimental",2,4,"hd","upper","purpose","w","w","g","g",1,0.647044650278986,NA,NA,NA
"experimental",2,5,"hd","upper","expensive","w","w","g","g",1,0.771381562110037,NA,NA,NA
"experimental",2,6,"hd","upper","resent","w","w","g","g",1,0.60445009637624,NA,NA,NA
"experimental",2,7,"hd","upper","fictional","w","w","g","g",1,0.539167117327452,NA,NA,NA
"experimental",2,8,"hd","upper","roaned","nw","nw","h","h",1,0.724491400178522,NA,NA,NA
"experimental",2,9,"hd","upper","efficient","w","w","g","g",1,0.638695775996894,NA,NA,NA
"experimental",2,10,"hd","upper","eightiech","nw","nw","h","h",1,0.979982908815146,NA,NA,NA
"experimental",2,11,"hd","upper","contusiok","nw","nw","h","h",1,1.02703198371455,NA,NA,NA
"experimental",2,12,"hd","upper","togglo","nw","nw","h","h",1,0.593042484018952,NA,NA,NA
"experimental",2,13,"hd","upper","egect","nw","nw","h","h",1,0.560626286547631,NA,NA,NA
"experimental",2,14,"hd","upper","checkout","w","w","g","g",1,0.849142827093601,NA,NA,NA
"experimental",2,15,"hd","upper","sequence","w","w","g","g",1,0.533900155685842,NA,NA,NA
