demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,PM_accuracy,pressedQ_late,pressedQ,pressedQ_blank,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
20", female,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Black or African American,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Native Hawaiian or other Pacific Islander,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,White,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,revival,w,g,upper,g,1,0.3987444993108511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,curlecs,nw,h,upper,h,1,0.6445823945105076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,lumbigo,nw,h,upper,h,1,0.8255779626779258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,turative,nw,h,upper,g,0,0.5578058152459562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,raestro,nw,h,upper,h,1,0.6053511607460678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,reputable,w,g,upper,g,1,0.44371049385517836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,latador,nw,h,upper,h,1,0.5677408366464078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,picture,w,g,upper,g,1,0.46479191398248076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,overshoot,w,g,upper,g,1,0.5168487238697708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,slumber,w,g,upper,g,1,0.486049794126302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,busted,w,g,upper,g,1,0.5046458868309855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,tricycle,w,g,upper,g,1,0.49070328660309315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,grocus,nw,h,upper,g,0,0.3574229022487998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,julled,nw,h,upper,g,0,0.5176479225046933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,umpire,w,g,lower,h,0,0.7027685982175171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,hasking,nw,h,lower,g,0,0.4633805709891021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,treeps,nw,h,lower,g,0,0.604944278486073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,trotch,nw,h,lower,h,1,0.8269770559854805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,alolition,nw,h,lower,g,0,0.7913822741247714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,infinity,w,g,lower,g,1,0.5579375806264579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,lurshing,nw,h,lower,h,1,0.8220431488007307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,hiring,w,g,lower,g,1,0.5155555722303689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,grimace,w,g,lower,g,1,0.5496168467216194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,unscrew,w,g,lower,g,1,0.5262666172347963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,summary,w,g,lower,g,1,0.3509359541349113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,sponsor,w,g,lower,g,1,0.3347301729954779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,grutch,nw,h,lower,g,0,0.3671814640983939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,crinklo,nw,h,lower,h,1,0.5989032792858779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,nelvet,nw,h,lower,,,,,"animal
",q,3,nw,LoDemNoTar,h,1,0.80424824077636,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,recipus,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8741456461139023,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,godomy,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6537596010603011,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,implode,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6186862513422966,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,cherry,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.0487621943466365,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,miurnal,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8461319915950298,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,sooled,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8435231749899685,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,tibs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.744926804676652,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,haurded,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6902721035294235,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,culinary,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6217764406464994,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,arcients,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8987837308086455,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,irregular,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7101322137750685,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,tycoon,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.1288366322405636,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,combat,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.15485527087003,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,destroy,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.9555023103021085,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,corduroy,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.2043214733712375,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,mogus,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7149151545017958,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,huntry,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6695697559043765,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,brighten,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7288388833403587,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,bamps,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7947783698327839,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,acting,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.690055585000664,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,clume,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6294856909662485,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,cassette,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.9635363388806581,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,euphoric,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5477734603919089,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,epic,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5417741760611534,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,eyesight,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5105004939250648,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,whirling,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5296289445832372,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,grolific,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9316806388087571,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,hasks,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7087433836422861,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,congraks,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.791374328546226,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,remain,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5829868516884744,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,apticle,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6550017683766782,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,lasprey,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5796553138643503,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,aqueduct,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.4973736461251974,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,olgies,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5421092165634036,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,sarlock,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5034252386540174,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,triplet,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5621272465214133,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,fidelity,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5787978474982083,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,vorm,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,0.5389379160478711,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,acidic,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6842834134586155,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,halter,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6796944788657129,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,butterfly,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.4672345342114568,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,setwixt,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,0.5253134719096124,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,strenuous,w,g,upper,,,,,,,1,aftertar2,HiDemTar,g,1,0.7213269495405257,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,baults,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,h,1,0.5552681786939502,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,postal,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.6279462245292962,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,pigned,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.593987911939621,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,topefuls,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,0.6734816557727754,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,forfeit,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.6214986741542816,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,removable,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5557839828543365,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,gaining,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.604243075940758,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,obviously,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.514989114832133,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,buaint,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.5967556410469115,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,ebince,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5560683701187372,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,actively,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5327330380678177,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,pripend,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6387933385558426,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,lofty,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.7321588336490095,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,unwose,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7101593618281186,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,thorifies,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7280423338524997,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,enunciate,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.6429674443788826,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
