demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,PM_accuracy,pressedQ_late,pressedQ_blank,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
20", female,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,trotch,nw,h,lower,h,1,0.9758987962268293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,unscrew,w,g,lower,g,1,1.0375102306716144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,treeps,nw,h,lower,h,1,0.9396167173981667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,grutch,nw,h,lower,h,1,1.3321730494499207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,busted,w,g,lower,g,1,0.6452978779561818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,alolition,nw,h,lower,h,1,0.7300625564530492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,reputable,w,g,upper,h,0,0.9873070702888072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,sponsor,w,g,upper,g,1,0.48996306397020817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,curlecs,nw,h,upper,h,1,0.5967205935157835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,lumbigo,nw,h,upper,h,1,0.8921216940507293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,slumber,w,g,upper,g,1,0.5741596296429634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,crinklo,nw,h,upper,h,1,0.6212500878609717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,overshoot,w,g,upper,g,1,0.9625296061858535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,hiring,w,g,upper,g,1,0.7225628718733788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,hasking,nw,h,upper,h,1,0.7086888025514781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,revival,w,g,upper,g,1,0.6148200836032629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,grocus,nw,h,upper,h,1,0.5162604618817568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,raestro,nw,h,upper,g,0,0.5502687655389309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,tricycle,w,g,upper,g,1,0.6706802034750581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,turative,nw,h,upper,h,1,0.5936426538974047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,unspoken,w,g,lower,,,,,animal,"
q ",1,w,HiDemTar,h,0,0.6669000685214996,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,pender,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.9594821245409548,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,roodies,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,1.4072334608063102,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,regards,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6859884592704475,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,even,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6333877048455179,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,opert,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.7590045263059437,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,larger,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.648045411799103,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,oleandur,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.7095542149618268,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,booster,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5840900158509612,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,fards,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.8634604699909687,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,lizard,target,q,lower,,,,,,,1,target,HiDemTar,q,1,0.5063979439437389,1,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,thesis,w,g,lower,,,,,,,1,aftertar1,HiDemTar,h,0,0.8378980434499681,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,incorrect,w,g,lower,,,,,,,1,aftertar2,HiDemTar,g,1,0.6832038462162018,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,eggays,nw,h,lower,,,,,,,1,aftertar3,HiDemTar,h,1,0.7113830344751477,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,subber,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.8342159050516784,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,forecast,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.5600802986882627,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,ounside,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.7127364408224821,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,appain,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.8595326789654791,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,pircus,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6882655452936888,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,tuckel,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.8349379641003907,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,childhood,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.47963506495580077,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,dusmy,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.6839825180359185,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,geborn,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6873362376354635,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,listless,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.7387408437207341,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,antwers,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.684026881121099,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,daylight,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.7035416881553829,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,category,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6101268632337451,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,bullet,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5448720250278711,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,matter,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5302209397777915,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,begut,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.6513613895513117,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,cogantly,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6800845228135586,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,official,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.4201156497001648,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,rewrite,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.6022126809693873,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,cills,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6889627748169005,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,surface,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.4994782912544906,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,rational,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.60661158291623,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,bropic,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.5893755173310637,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,mubby,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6847125231288373,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,tenpince,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.7120183543302119,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,schides,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6506926319561899,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,bickering,w,g,lower,,,,,,,2,w,HiDemNoTar,h,0,1.0715261488221586,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,angry,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.47555067809298635,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,priant,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6315956334583461,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,tinion,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.8527136701159179,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,pived,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.9451875989325345,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,pretzel,w,g,lower,,,,,,,2,w,HiDemNoTar,h,0,0.5226894719526172,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,allained,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.8207685821689665,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,dredigest,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.8268430191092193,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,smolvers,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,1.1769097461365163,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,bamboo,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.8965692617930472,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,arrigns,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.7642791024409235,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,supplier,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.556094239000231,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,glaims,nw,h,lower,,,,,,,2,nw,HiDemNoTar,g,0,0.6687553743831813,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,optional,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.4967678366228938,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,uncounted,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.708090232219547,,,,,,,,,,,,,,,,,,,,329,2023-11-13_13h08.43.290,leap3,2022.2.5,60.00145016017659,
