demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,PM_accuracy,pressedQ,pressedQ_blank,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,26,0,26,0,,,,,,standard,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.5068953381851315,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,27,0,27,0,,,,,,balign,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7410947834141552,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,28,0,28,0,,,,,,smolvers,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6137814709218219,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,29,0,29,0,,,,,,ignore,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5237576548242941,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,trake,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6848457078449428,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,0,,,,,,miteous,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6082938151666895,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,2,0,2,0,,,,,,scack,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.4862933864351362,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,,,,,,seldom,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5691014482872561,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,4,0,4,0,,,,,,chining,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5844702048925683,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,5,0,5,0,,,,,,publish,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.4709119520848617,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,6,0,6,0,,,,,,oleandur,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.4980864131357521,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,7,0,7,0,,,,,,ounwit,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5647689772304147,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,8,0,8,0,,,,,,mandate,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5168280554935336,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,9,0,9,0,,,,,,infusion,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.48689618334174156,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,10,0,10,0,,,,,,hustle,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.4164256879594177,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,11,0,11,0,,,,,,wienegs,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5106352752773091,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,12,0,12,0,,,,,,larger,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.504821318318136,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,13,0,13,0,,,,,,unsmilung,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5075358665781096,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,14,0,14,0,,,,,,flougy,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5648719086311758,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,15,0,15,0,,,,,,finstrel,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6208296975819394,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,16,0,16,0,,,,,,other,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.41003368562087417,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,17,0,17,0,,,,,,teamwork,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5841463184915483,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,18,0,18,0,,,,,,erithets,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,0.5275350214214996,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,19,0,19,0,,,,,,ubefully,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6569172224262729,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,20,0,20,0,,,,,,illness,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6129211948718876,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,21,0,21,0,,,,,,colicky,w,g,lower,,,,,,,1,w,HiDemTar,h,0,0.6028985257726163,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,22,0,22,0,,,,,,dorth,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.7208662217017263,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,23,0,23,0,,,,,,uncarled,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5782855745637789,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,24,0,24,0,,,,,,comment,w,g,lower,,,,,,,1,w,HiDemTar,h,0,0.5696659100940451,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,25,0,25,0,,,,,,butcher,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7039803607622162,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,26,0,26,0,,,,,,apop,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5700251131784171,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,27,0,27,0,,,,,,coyote,target,q,lower,,,,,,,1,target,HiDemTar,g,0,0.5934161704499274,,1,1,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,28,0,28,0,,,,,,target,w,g,lower,,,,,,,1,aftertar1,HiDemTar,g,1,0.7680869261967018,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,29,0,29,0,,,,,,buttress,w,g,lower,,,,,,,1,aftertar2,HiDemTar,g,1,0.680107548716478,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,owner,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5953265870921314,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,rillains,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,0.5059046624228358,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,frequency,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6120422040112317,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,bamboo,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7048080367967486,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,4,0,4,0,,,,,,booster,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7068241012748331,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,eggays,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6695430566323921,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,outset,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.9614332191413268,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,category,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.46546534809749573,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,cripet,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6455455800751224,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,frose,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6491306675598025,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,elephant,target,q,lower,,,,,,,1,target,HiDemTar,g,0,0.7099114359589294,,1,1,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,fillings,w,g,lower,,,,,,,1,aftertar1,HiDemTar,g,1,0.7200095677981153,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,pender,nw,h,lower,,,,,,,1,aftertar2,HiDemTar,g,0,1.0013298048870638,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,irfirm,nw,h,lower,,,,,,,1,aftertar3,HiDemTar,h,1,0.6639500547898933,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,rualify,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5719747703988105,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,create,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.6834022551774979,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,pressures,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6386899343924597,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,lenie,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.6194164301268756,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,blerapies,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5677926212083548,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,yellep,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5039616458816454,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,priant,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.4977957303635776,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,result,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.5644396574934945,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,elalt,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.7245168107328936,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,capobly,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,0.5818712656619027,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,rodeo,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.7573407198069617,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,nature,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6533529629232362,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,pregs,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.6485375298652798,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,accessory,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.5420806296169758,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,virulent,w,g,lower,,,,,,,1,w,HiDemTar,h,0,0.605735323857516,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,dorte,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.5145418342435732,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,checkout,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6059734845766798,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,zears,nw,h,upper,,,,,,,3,nw,LoDemNoTar,g,0,0.4911586248781532,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,living,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6147320005111396,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,tinker,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.8356566312722862,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,remover,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5371172894956544,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,twarfs,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5618108349153772,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,spiud,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.65779832622502,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,vintnel,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.405808070092462,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,vinegar,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6358800011221319,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,ralliep,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5366113866912201,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,schinter,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.49737404414918274,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,infested,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5950685042189434,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,maintain,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5146924579748884,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,neuran,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6117029230808839,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,crimb,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7858140466269106,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,ottans,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5284134085522965,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,fuestion,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.57783823099453,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,expired,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.617260004626587,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,snorls,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5033187026856467,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,advantage,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5853504030965269,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,reason,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6005866470513865,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,redefloy,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5353481392376125,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,stretches,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5118315117433667,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,rasuals,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6406697768252343,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,dominion,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.6695080419303849,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,brank,nw,h,upper,,,,,,,3,nw,LoDemNoTar,g,0,0.6734414655948058,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,frunted,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7888887034496292,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,issue,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5714217788772658,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,mopping,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,1.130680613219738,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
