demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,PM_accuracy,pressedQ,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,grocus,nw,h,lower,h,1,0.7725321569450898,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,summary,w,g,lower,h,0,4.66494134288223,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,treeps,nw,h,lower,h,1,0.797666945043602,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,busted,w,g,lower,g,1,0.6826634648023173,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,infinity,w,g,lower,g,1,0.5104498249856988,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,hiring,w,g,lower,g,1,0.5373316817276645,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,hasking,nw,h,lower,g,0,0.721881050922093,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,revival,w,g,lower,g,1,0.7144898155966075,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,curlecs,nw,h,lower,h,1,0.8931345273886109,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,umpire,w,g,lower,g,1,0.8867638240481028,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,overshoot,w,g,upper,g,1,0.8899941503623268,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,julled,nw,h,upper,h,1,0.8420720090216491,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,alolition,nw,h,upper,h,1,0.7989579285786022,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,trotch,nw,h,upper,h,1,0.7427939576591598,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,turative,nw,h,upper,h,1,0.7275058996165171,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,reputable,w,g,upper,g,1,0.5847497448703507,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,lumbigo,nw,h,upper,h,1,0.6875457791320514,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,tricycle,w,g,upper,h,0,1.0099985693523195,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,sponsor,w,g,upper,g,1,0.630930250743404,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,slumber,w,g,upper,g,1,0.6762495978764491,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,lurshing,nw,h,upper,h,1,0.7275182751764078,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,grimace,w,g,upper,g,1,0.6807540044974303,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,latador,nw,h,upper,h,1,0.899157205465599,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,picture,w,g,upper,g,1,0.4937391797575401,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,happen,w,g,upper,,,,,animal,"
q
",3,w,LoDemNoTar,g,1,0.9222678328369511,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,rewrite,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6761457638058346,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,pakened,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,1.0002330351271667,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,argue,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.8314284128282452,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,ringlat,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.8614316304883687,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,publish,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6980746748886304,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,erithets,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7333770523837302,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,prohibit,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.7413336400932167,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,handed,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6955705833970569,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,eaglot,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7304524932842469,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,previous,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6850770033197477,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,eyesight,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.7202951665531145,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,greakable,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,1.2022241138620302,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,loached,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,1.4248845118418103,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,mosary,nw,h,upper,,,,,,,3,nw,LoDemNoTar,g,0,1.246749009587802,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,wimpid,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.9791686030803248,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,tritical,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,1.7071396309474949,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,preight,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,1.4056839617696824,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,bamps,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,1.292321905042627,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,release,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.815623599148239,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,smolvers,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.9663375489617465,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,trocess,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,1.062997110231663,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,artifact,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.9555508790945169,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,itself,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.8281983883498469,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,tipoff,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.8091689833963756,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,describe,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6398288911877898,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,gairs,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7491133476432879,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,coupling,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.7504055385506945,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,golemic,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7586153727170313,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,awful,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6155585821252316,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,amaze,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.756270654470427,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,smabled,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,1.1584707294387044,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,remover,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.9192140848026611,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,scrobby,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,1.0971226009714883,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,arrested,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7803957769356202,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,blipover,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,1.0755223971646046,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,satisfies,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7843879555730382,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,hatred,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.8226438691344811,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,rumblos,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.7806547584332293,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,tycoon,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.884614398368285,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,arcients,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,1.0959200575161958,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,partner,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6832909968798049,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,churnad,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.7671958703722339,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,splum,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,1.1912388311320683,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,rasuals,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,1.8216894408251392,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,nopping,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,1.0102841130428715,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,doxing,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,0.9525046771450434,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,pressing,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7787588810606394,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,loneliest,w,g,lower,,,,,,,1,w,HiDemTar,g,1,1.0667073672957486,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,compose,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7993210459826514,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,miurnal,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,1.2545939152769279,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,glocked,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,2.018261527919094,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,prame,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,1.0081543071719352,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,dingly,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,1.0227514460566454,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,apology,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7487390620372025,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,punctual,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6780989913968369,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,gorilla,target,q,lower,,,,,,,1,target,HiDemTar,q,1,0.8100407066667685,,1,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,formation,w,g,lower,,,,,,,1,aftertar1,HiDemTar,g,1,0.7206872609094717,,,,,,,,,,,,,,,,,,381,2023-11-16_10h00.49.531,leap3,2022.2.5,60.02065318891152,
