demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,pressedQ_blank,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,probable,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5904498442832846,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,thaken,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6292297577310819,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,peags,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.0827400459093042,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,laser,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7021042784617748,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,selongs,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6648522542091087,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,standard,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5400165892060613,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,digar,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5726488592190435,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,phambled,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5960270536743337,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,practice,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5467426123650512,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,lutton,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.1555572914949153,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,hostade,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,0.8756228301499505,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,axis,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5909517467807746,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,octopus,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.5176584221771918,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,warmer,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7351735612028278,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,stelled,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7204276923730504,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,mixture,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5056094516039593,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,dazid,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.627449261926813,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,edasion,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.152671352145262,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,orange,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6164769317983883,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,snorls,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5657874283497222,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,elbalm,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5739046086673625,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,gerby,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5652656616293825,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,sarlock,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5333226798829855,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,sullen,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.5426760765112704,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,peanimate,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.415573242440587,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,uncle,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5816019919293467,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,chonemic,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9570181058370508,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,tinker,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.861102420167299,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,slears,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9923274098837283,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,hangar,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8629564135480905,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,retain,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5307572165329475,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,reconcile,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8361910393869039,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,calcify,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7606785509269685,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,carbled,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6887998894962948,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,gremieres,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7314450480771484,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,felevance,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5968726071005221,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,confined,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7786884413217194,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,ladybug,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.5300278687791433,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,revising,w,g,upper,,,,,,,1,aftertar1,HiDemTar,g,1,0.6281219966767821,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,unburnid,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,1.3534892942989245,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,cervical,w,g,upper,,,,,,,1,aftertar3,HiDemTar,g,1,0.8255597116076387,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,removable,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4869678791728802,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,acoustic,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4576340620405972,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,hinsome,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7017639382538619,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,legalosm,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.528412245970685,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,inversion,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.8978502244135598,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,trocess,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6605900558643043,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,undimmec,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6087077062984463,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,seldom,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5907537667808356,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,index,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4934770513063995,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,extruded,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5673537216789555,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,ringlat,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.1353593578387517,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,rejoiced,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5366065656708088,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,previous,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5452306145307375,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,11,0,11,0,,,,,,rangel,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6819755384785822,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,12,0,12,0,,,,,,rabbit,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.5253723589557922,1,1,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,13,0,13,0,,,,,,ounwit,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,0.7029144073603675,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,14,0,14,0,,,,,,other,w,g,upper,,,,,,,1,aftertar2,HiDemTar,g,1,0.824928360641934,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,15,0,15,0,,,,,,handed,w,g,upper,,,,,,,1,aftertar3,HiDemTar,g,1,0.5182599768304499,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,16,0,16,0,,,,,,arranged,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.63148037326755,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,17,0,17,0,,,,,,hanling,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.684820094058523,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,18,0,18,0,,,,,,glapula,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.2482470286777243,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,19,0,19,0,,,,,,gairs,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9010328027216019,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,20,0,20,0,,,,,,earmaff,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.543632207394694,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,21,0,21,0,,,,,,ofsters,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5123785138712265,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,22,0,22,0,,,,,,mining,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,1.6505612759210635,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,23,0,23,0,,,,,,brother,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5268870053259889,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,24,0,24,0,,,,,,digest,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5275282884103945,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,25,0,25,0,,,,,,disperse,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5449078210513107,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,26,0,26,0,,,,,,beartiset,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.713509648499894,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,27,0,27,0,,,,,,endgume,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.171593672130257,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,28,0,28,0,,,,,,tipoff,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.8191061592806363,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,29,0,29,0,,,,,,marinate,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7370417906058719,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,,,,,,ensues,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.5137759614008246,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,,,,,,regiment,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.8998392944631632,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,2,0,2,0,,,,,,fuintets,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6945548836083617,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,3,0,3,0,,,,,,anterior,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5852748852630612,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,4,0,4,0,,,,,,graiking,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.0565004113013856,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,5,0,5,0,,,,,,reforest,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6125567290000618,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,6,0,6,0,,,,,,esdings,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9786333512311103,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,7,0,7,0,,,,,,goltish,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5700261207239237,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,8,0,8,0,,,,,,temelity,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5605025539844064,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,9,0,9,0,,,,,,except,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6006805770739447,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,10,0,10,0,,,,,,rascaps,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5832543635333423,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,11,0,11,0,,,,,,design,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5506614908663323,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,12,0,12,0,,,,,,frader,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.102699940049206,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,13,0,13,0,,,,,,gestalion,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9126484023436205,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,14,0,14,0,,,,,,staircase,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6027368543873308,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,15,0,15,0,,,,,,envelop,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5215170459268847,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,16,0,16,0,,,,,,trises,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.0660613889776869,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,17,0,17,0,,,,,,slutches,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7820706549682654,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,18,0,18,0,,,,,,mystery,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.573390456585912,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,19,0,19,0,,,,,,brank,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7328928182687378,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,20,0,20,0,,,,,,horks,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.702376418208587,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
