demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,PM_accuracy,pressedQ_late,pressedQ_blank,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,tricycle,w,g,upper,g,1,0.7144890500931069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,hasking,nw,h,upper,h,1,0.9252513137180358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,raestro,nw,h,upper,h,1,0.5586749957874417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,alolition,nw,h,upper,h,1,0.5588024574099109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,summary,w,g,upper,g,1,0.8156422632746398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,julled,nw,h,upper,h,1,0.6674116788199171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,picture,w,g,upper,g,1,0.5681432423880324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,overshoot,w,g,upper,g,1,0.6785445412388071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,umpire,w,g,upper,g,1,0.6110915191238746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,grutch,nw,h,lower,h,1,0.8493808583589271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,busted,w,g,lower,g,1,0.7098345488775522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,lurshing,nw,h,lower,h,1,0.7513771060621366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,revival,w,g,lower,g,1,0.76893635164015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,latador,nw,h,lower,h,1,0.7200900779571384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,slumber,w,g,lower,g,1,0.7936874123988673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,turative,nw,h,lower,h,1,0.6715129635995254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,curlecs,nw,h,lower,h,1,0.7949630219954997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,grocus,nw,h,lower,h,1,0.5936362291686237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,unscrew,w,g,lower,h,0,0.8236978377681226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,treeps,nw,h,lower,h,1,0.6218780832132325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,grimace,w,g,lower,g,1,0.6753202587133273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,hiring,w,g,lower,g,1,0.6137347752228379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,infinity,w,g,lower,g,1,0.5233949427492917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,realize,w,g,lower,,,,,animal,"
q
",4,w,LoDemTar,g,1,0.7744989754864946,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,holdup,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.6569048683159053,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,oldest,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5335620763944462,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,usage,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5356358934659511,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,vorm,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6730110514909029,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,formation,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.6210437888512388,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,crundle,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,1.018146337941289,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,joses,nw,h,lower,,,,,,,4,nw,LoDemTar,g,0,0.5441950242966413,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,comment,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.4415976874297485,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,hegacy,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6627263883128762,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,mabit,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,1.1077604668680578,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,traze,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.5186666131485254,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,scack,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6806716605788097,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,cabinet,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.7007688822923228,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,intrude,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.8145315262954682,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,dolphin,target,q,lower,,,,,,,4,target,LoDemTar,q,1,0.5172013009432703,1,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,causality,w,g,lower,,,,,,,4,aftertar1,LoDemTar,g,1,1.5033109637442976,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,overwork,w,g,lower,,,,,,,4,aftertar2,LoDemTar,g,1,0.5460589436115697,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,actively,w,g,lower,,,,,,,4,aftertar3,LoDemTar,g,1,0.45945026038680226,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,tredits,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,1.0162370620528236,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,undimmec,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6469274372793734,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,squadroim,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6357545155333355,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,smabled,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.5050785419298336,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,padicals,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.579834949458018,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,ameld,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.4830601258436218,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,parlayid,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.5349274055333808,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,plymie,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.4963565251091495,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,retreat,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.7637607476208359,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,explosion,w,g,lower,,,,,,,4,w,LoDemTar,g,1,2.355433299089782,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,anemic,w,g,lower,,,,,,,4,w,LoDemTar,h,0,0.6133219320327044,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,sefine,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6673123581567779,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,optional,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5672337955329567,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,slears,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5834210905013606,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,pregs,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7034432588843629,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,season,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5946810834575444,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,lasprey,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6341773021267727,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,correct,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5036516337422654,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,removable,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5614606115268543,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,boulder,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.6100827513728291,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,cills,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6088826257036999,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,gackpedal,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5276322967838496,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,painter,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.45766149379778653,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,puggers,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6305511016398668,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,turning,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6524692038074136,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,digar,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6332734833704308,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,fictional,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6072968045482412,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,scrib,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9172043468570337,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,orange,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8391703546512872,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,surface,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6924941400066018,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,sarlock,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6000007025431842,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,refebs,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8793542039347813,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,crocodile,target,q,upper,,,,,,,1,target,HiDemTar,q,1,0.8113959702895954,1,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,triplet,w,g,upper,,,,,,,1,aftertar1,HiDemTar,g,1,1.6422550583956763,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,balign,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,0.5436712729278952,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,attract,w,g,upper,,,,,,,1,aftertar3,HiDemTar,g,1,0.5289380335016176,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,dealer,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.9460878127720207,,,,,,,,,,,,,,,,,,,,338,2023-11-27_13h09.31.817,leap3,2022.2.5,60.47032657580103,
