demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,pressedQ_blank,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"19
", FEMALE,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,bulmed,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8644154471112415,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,nogwhell,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7163181762443855,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,clypaper,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,1.6703531864332035,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,parody,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6735059390775859,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,4,0,4,0,,,,,,achieve,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7160588928963989,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,cooray,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7499392869649455,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,racile,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,1.2944777655648068,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,ready,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5291403562296182,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,undimmec,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8904225621372461,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,equitable,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7651011745911092,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,gigoho,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.652967317844741,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,robbery,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.825008001527749,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,capobly,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.0062941435026005,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,usage,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7482734142104164,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,widely,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.580947823706083,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,athcan,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8192455123644322,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,calming,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.4005457805469632,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,churnad,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7271890604170039,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,observer,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.632473973208107,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,seeming,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7326457824092358,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,plymie,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7017774820560589,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,arrested,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5613509534159675,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,accessory,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6658801715821028,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,restock,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5646787751466036,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,arranged,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4606738587608561,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,etcess,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6806858840864152,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,egpended,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6359481889521703,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,ladybug,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.9527287411037832,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,kraums,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,1.0323761156760156,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,graciap,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,0.5258668662281707,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,tredits,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.7666810221271589,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,thesis,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.6306478217011318,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,posing,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5399991666199639,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,overcoat,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5166890209075063,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,opert,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,1.2946138969855383,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,lovud,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.5443589903879911,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,guffy,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.5619108726968989,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,rodeo,w,g,lower,,,,,,,4,w,LoDemTar,h,0,0.7289258664241061,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,permute,w,g,lower,,,,,,,4,w,LoDemTar,g,1,1.274151642108336,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,mortgage,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.7081457705935463,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,peahem,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.7587413375731558,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,loneliest,w,g,lower,,,,,,,4,w,LoDemTar,g,1,1.6873871058924124,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,prominent,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.7780173483770341,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,target,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.6011541154002771,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,swatches,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.582995226373896,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,nauling,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6302536143921316,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,drauns,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.70746541605331,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,unsmilung,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.8934723861748353,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,greft,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6080551573541015,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,yellep,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.5820607197238132,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,planar,w,g,lower,,,,,,,4,w,LoDemTar,h,0,0.7413533561630175,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,jinds,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.4940039925277233,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,visible,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.600599629455246,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,octopus,target,q,lower,,,,,,,4,target,LoDemTar,g,0,0.7583872753893957,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,holdup,w,g,lower,,,,,,,4,aftertar1,LoDemTar,g,1,1.3822414031019434,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,penalize,w,g,lower,,,,,,,4,aftertar2,LoDemTar,h,0,1.2455698043340817,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,crundle,nw,h,lower,,,,,,,4,aftertar3,LoDemTar,g,0,1.146190635394305,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,kiner,nw,h,lower,,,,,,,4,nw,LoDemTar,g,0,1.3788426482351497,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,arpired,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.9621251209173352,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,explosion,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.7141880685230717,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,dricked,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.8589575176592916,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,chraps,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.0148272517835721,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,iflaid,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7167464918456972,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,couple,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5186989950016141,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,railway,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7767607750138268,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,reprint,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.600053595029749,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,roughly,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5097076887032017,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,apology,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5036798792425543,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,alarm,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4416215135715902,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,rebool,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.142323721665889,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,audience,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6146972177084535,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,11,0,11,0,,,,,,shockwave,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.484477216261439,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,12,0,12,0,,,,,,intended,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6078100606100634,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,13,0,13,0,,,,,,frogmy,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9727985996287316,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,14,0,14,0,,,,,,miurnal,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8359081645030528,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,15,0,15,0,,,,,,huzzles,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,0.8563507995568216,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,16,0,16,0,,,,,,ausht,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6511484105139971,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,17,0,17,0,,,,,,finstrel,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7757013052469119,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,18,0,18,0,,,,,,draze,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,0.8073839786229655,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,19,0,19,0,,,,,,igiom,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6540844397386536,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,20,0,20,0,,,,,,hecture,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.393939639441669,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,21,0,21,0,,,,,,perform,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5913200627546757,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,22,0,22,0,,,,,,scarlet,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.9906269704224542,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,23,0,23,0,,,,,,criminal,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.0602733731502667,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,24,0,24,0,,,,,,hubris,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.656265257159248,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,25,0,25,0,,,,,,scrobby,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,0.7242252617143095,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,26,0,26,0,,,,,,culinary,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.5732046391349286,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,27,0,27,0,,,,,,outlaved,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,0.7724380780709907,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,28,0,28,0,,,,,,encounter,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5797676165821031,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,29,0,29,0,,,,,,sludding,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,0.6271222926443443,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,,,,,,permeable,w,g,upper,,,,,,,2,w,HiDemNoTar,g,1,1.0320253738900647,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,,,,,,deakers,nw,h,upper,,,,,,,2,nw,HiDemNoTar,h,1,0.6772844126680866,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
