demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,tricycle,w,g,upper,g,1,0.5098489579686429,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,hasking,nw,h,upper,g,0,0.5985362357168924,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,alolition,nw,h,upper,h,1,0.9023613743192982,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,treeps,nw,h,upper,h,1,0.7585258281615097,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,overshoot,w,g,upper,g,1,0.6138686647173017,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,revival,w,g,upper,g,1,0.5102941767836455,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,picture,w,g,upper,g,1,0.472198541945545,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,curlecs,nw,h,upper,h,1,0.6344670508406125,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,infinity,w,g,upper,g,1,0.4861255888536107,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,summary,w,g,upper,g,1,0.4337059832760133,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,crinklo,nw,h,lower,h,1,0.4875481760245748,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,trotch,nw,h,lower,h,1,0.6011652903107461,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,grutch,nw,h,lower,g,0,0.495157040306367,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,slumber,w,g,lower,g,1,0.4898258851026185,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,umpire,w,g,lower,g,1,0.5005057024827693,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,turative,nw,h,lower,g,0,0.8144205549033359,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,julled,nw,h,lower,h,1,0.5995498253032565,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,lurshing,nw,h,lower,h,1,0.6802038471505512,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,unscrew,w,g,lower,g,1,0.49166863804566674,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,busted,w,g,lower,g,1,0.5192079093540087,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,reputable,w,g,lower,g,1,0.4645386661577504,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,latador,nw,h,lower,h,1,0.5805207222001627,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,sponsor,w,g,lower,g,1,0.47490939605631866,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,hiring,w,g,lower,g,1,0.4542352473072242,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,digested,w,g,upper,,,,,animal,"
q",1,w,HiDemTar,g,1,0.7704779147752561,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,nimono,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6823031668609474,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,fillings,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6463137941609602,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,irfirm,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8115762860688847,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,neuran,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8573363243485801,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,bellicove,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8939538327977061,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,become,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.57717237516772,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,even,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5931525597698055,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,filny,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7204736587882508,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,acorn,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7464626632572617,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,porcupine,target,q,upper,,,,,,,1,target,HiDemTar,q,1,0.5958323240047321,1,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,legalize,w,g,upper,,,,,,,1,aftertar1,HiDemTar,g,1,0.625615497934632,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,olgies,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,0.6810894552327227,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,gaioty,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,h,1,0.7241138881945517,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,blocking,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.4702033581852447,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,asclibed,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7380385203869082,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,atabaster,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6513494448445272,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,subber,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7759778003674,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,drine,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7199566013296135,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,mandate,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.6739315447339322,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,earterner,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.9659002810076345,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,system,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.6453998128417879,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,disuse,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.6820423743047286,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,dominion,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8786295535683166,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,trake,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7947029473725706,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,female,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.7380161839828361,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,menarthe,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7313397134130355,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,ipiocy,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7253719708241988,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,remain,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.6953147232416086,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,overflow,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6186471449909732,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,gestalion,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9034742703370284,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,movie,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5379804457479622,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,fonducts,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6193259904393926,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,forfeit,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6012869331461843,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,presence,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5439693173684645,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,forecast,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4972883554000873,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,eyesight,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4285586506011896,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,ufionize,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6336436225101352,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,burrowing,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4795097887981683,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,nauling,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6595173228415661,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,jinds,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6161705212434754,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,envelop,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5815421596926171,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,flamingo,target,q,upper,,,,,,,1,target,HiDemTar,q,1,0.5017894417396747,1,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,curricula,w,g,upper,,,,,,,1,aftertar1,HiDemTar,h,0,0.7770312332722824,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,surround,w,g,upper,,,,,,,1,aftertar2,HiDemTar,g,1,0.5934082209714688,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,frigs,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,h,1,0.6726837247842923,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,mortgage,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.8197966847801581,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,bamps,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.8177667890267912,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,trooper,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5596126449236181,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,overcoat,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6562691877770703,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,geborn,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.5649190490075853,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,lofty,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.861533756396966,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,farochial,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7381441655161325,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,atch,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.643478278798284,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,fatho,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6009536982164718,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,lignpost,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7344604706740938,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,tucker,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.791743374458747,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,otoist,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6150150653556921,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
