demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
20 ",male,American Indian or Alaska Native,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Black or African American,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Native Hawaiian or other Pacific Islander,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,White,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,lurshing,nw,h,upper,g,0,0.6555681174213532,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,summary,w,g,upper,g,1,0.6581924122147029,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,unscrew,w,g,upper,g,1,0.7885486872546608,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,trotch,nw,h,upper,h,1,0.6930308765149675,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,overshoot,w,g,upper,g,1,0.6875848761992529,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,lumbigo,nw,h,upper,h,1,0.8663943144929362,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,raestro,nw,h,upper,h,1,0.7828273985796841,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,revival,w,g,upper,g,1,0.6701713792135706,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,reputable,w,g,upper,g,1,0.5451877546438482,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,alolition,nw,h,upper,h,1,0.7942935203027446,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,crinklo,nw,h,upper,h,1,0.6640471191349206,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,umpire,w,g,upper,g,1,0.612006151874084,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,tricycle,w,g,upper,g,1,0.48207186489889864,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,curlecs,nw,h,upper,h,1,0.6455010762438178,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,grocus,nw,h,lower,h,1,0.7458306978223845,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,slumber,w,g,lower,g,1,0.7713072454789653,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,picture,w,g,lower,g,1,0.5145869800908258,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,hasking,nw,h,lower,h,1,0.6525514159729937,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,hiring,w,g,lower,g,1,0.6005029024527175,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,turative,nw,h,lower,h,1,0.7095674956071889,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,julled,nw,h,lower,h,1,0.6949717800744111,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,grimace,w,g,lower,g,1,0.6662768943497213,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,busted,w,g,lower,g,1,0.5423871787206735,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,grutch,nw,h,lower,h,1,0.655184464470949,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,treeps,nw,h,lower,h,1,0.8032367692503612,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,sponsor,w,g,lower,g,1,0.824139364878647,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,infinity,w,g,lower,g,1,0.5413512252125656,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,latador,nw,h,lower,h,1,0.6062426040443825,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,bureaug,nw,h,upper,,,,,animal,"
q
",1,nw,HiDemTar,h,1,0.8642593205586309,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,rowel,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6768241808604216,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,intercede,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7528837542049587,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,prama,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7846369968610816,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,surround,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7120478073484264,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,hardest,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7386822564294562,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,detrabe,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.988099532580236,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,innocent,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7154683857661439,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,failure,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8301763899507932,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,minimum,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6841664107487304,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,atsless,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.759582739090547,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,begut,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,0.8082604796654778,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,criminal,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7659816838131519,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,dricked,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7585962891898816,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,infested,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6473082597076427,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,hubris,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.9956376639456721,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,igiom,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.1870143773267046,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,giraffe,target,q,upper,,,,,,,1,target,HiDemTar,q,1,0.7070778264605906,1,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,newstrint,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,0.8863014046510216,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,stelled,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,1.0086390011420008,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,charcoal,w,g,upper,,,,,,,1,aftertar3,HiDemTar,g,1,0.6322241488524014,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,hangar,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.589199478548835,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,sefraud,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7086350770696299,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,fonducts,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7913154558336828,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,cutout,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.6306813871051418,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,slutches,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,1.1887874515959993,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,landing,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.8120973109616898,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,mineluyer,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.9628294511785498,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,bullet,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.7065344942093361,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,schinter,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7172287822613725,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,oppose,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.679261026030872,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,erithets,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6992870456015225,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,potatoes,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7345465924008749,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,aggepting,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7349293397855945,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,warmer,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8083700516872341,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,joadbed,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7738750940916361,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,trecious,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8933221629704349,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,mamps,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7858015389938373,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,fuack,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6898394032032229,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,wrecber,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8051665043167304,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,octopus,target,q,upper,,,,,,,1,target,HiDemTar,q,1,0.9957919099397259,1,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,army,w,g,upper,,,,,,,1,aftertar1,HiDemTar,g,1,1.0582811564818257,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,stalemate,w,g,upper,,,,,,,1,aftertar2,HiDemTar,h,0,1.0149117720575305,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,roughly,w,g,upper,,,,,,,1,aftertar3,HiDemTar,g,1,0.7256130026944447,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,dominion,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.4476925163617125,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,gigoho,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7250394853181206,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,cills,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7911008396040415,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,finstrel,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.74244936008472,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,publish,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.7598221071384614,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,deficit,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7524518050631741,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,ready,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6642469446524046,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,enacted,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6528671523992671,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,gerby,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7855410413612844,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,neuran,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7129104982450372,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,guitar,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,1.0436528410209576,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,sodent,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,1.0490906913619256,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,surface,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.7264186436805176,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,ascending,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6804946920892689,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,sopes,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6365101348055759,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,hotplate,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.663805034419056,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,alticles,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.837557860504603,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,egect,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8908629808138357,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
