demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,PM_accuracy,pressedQ,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,summary,w,g,upper,g,1,0.5211223149672151,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,julled,nw,h,upper,h,1,0.6658979961648583,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,umpire,w,g,upper,g,1,0.5028397566638887,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,curlecs,nw,h,upper,h,1,0.5928257182240486,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,infinity,w,g,upper,g,1,0.5501808035187423,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,alolition,nw,h,upper,h,1,0.6704745972529054,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,slumber,w,g,upper,g,1,0.4977089655585587,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,trotch,nw,h,upper,h,1,0.5868539810180664,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,lumbigo,nw,h,upper,h,1,0.7225627885200083,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,picture,w,g,upper,g,1,0.5005520600825548,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,unscrew,w,g,lower,g,1,0.5979694896377623,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,raestro,nw,h,lower,h,1,0.5807889737188816,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,tricycle,w,g,lower,g,1,0.6201570397242904,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,crinklo,nw,h,lower,h,1,0.5680923918262124,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,hiring,w,g,lower,g,1,0.48781291814520955,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,treeps,nw,h,lower,h,1,0.554432014003396,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,busted,w,g,lower,g,1,0.45851355604827404,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,latador,nw,h,lower,h,1,0.622436888050288,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,grimace,w,g,lower,g,1,0.4919020365923643,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,grutch,nw,h,lower,g,0,0.8144371034577489,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,reputable,w,g,lower,g,1,0.5381947699934244,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,hasking,nw,h,lower,h,1,0.47501189820468426,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,lurshing,nw,h,lower,h,1,0.551387285348028,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,overshoot,w,g,lower,g,1,0.5993528529070318,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,fomrade,nw,h,lower,,,,,"animal
","q
 ",3,nw,LoDemNoTar,h,1,0.7932459493167698,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,trocess,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6644593947567046,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,roughly,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5491032106801867,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,argue,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.557285975664854,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,mebase,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6139051886275411,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,earterner,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7570189014077187,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,sefine,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7824244401417673,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,tipoff,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5495155332610011,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,tharcely,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.638889349065721,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,tritical,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8761922395788133,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,showdown,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6081221057102084,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,gigglod,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7187525765039027,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,finstrel,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6408652383834124,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,dealer,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5181394652463496,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,inside,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5761978840455413,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,mining,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6641297778114676,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,gontracts,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6758429426699877,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,suspect,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6398625033907592,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,become,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5731353466399014,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,insertion,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6371796894818544,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,despise,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5865141018293798,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,giving,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.49784449441358447,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,clooped,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6451870808377862,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,glapula,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6425256975926459,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,populace,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7830734108574688,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,sength,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8549588271416724,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,subpoena,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7954889726825058,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,rander,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6748667699284852,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,pamine,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6856855624355376,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,suddenly,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5210287431254983,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,entertain,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6041093547828496,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,unrealon,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6497401376254857,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,cassette,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7991956514306366,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,scack,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7184009249322116,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,trallion,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7124868407845497,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,mortgage,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7151992358267307,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,jinds,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6458402774296701,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,peahem,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6351491655223072,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,bellicove,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.559551939368248,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,undimmec,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6481273705139756,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,arranged,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5414574313908815,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,subber,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7108191372826695,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,poars,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6174733191728592,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,exemplify,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6544664548709989,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,mestowal,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7641974217258394,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,handle,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5088628078810871,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,eggays,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.1275738677941263,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,educate,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.49661899683997035,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,serving,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.48484485875815153,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,affluent,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6473763752728701,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,misest,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8993891649879515,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,gures,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6070420984178782,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,jaguar,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.5984011306427419,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,blocking,w,g,upper,,,,,,,1,aftertar1,HiDemTar,g,1,1.0618376736529171,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,slogan,w,g,upper,,,,,,,1,aftertar2,HiDemTar,g,1,0.6423599836416543,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,planar,w,g,upper,,,,,,,1,aftertar3,HiDemTar,g,1,0.6877701166085899,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,comment,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6663151485845447,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
