demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,PM_accuracy,pressedQ,pressedQ_blank,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,grocus,nw,h,lower,h,1,0.7143360939567174,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,treeps,nw,h,lower,g,0,0.6455713758637103,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,hiring,w,g,lower,g,1,0.5062223836216617,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,trotch,nw,h,lower,h,1,0.611358358687994,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,infinity,w,g,lower,g,1,0.5526909186437479,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,tricycle,w,g,lower,g,1,0.70548860195413,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,summary,w,g,lower,g,1,0.5955822514852116,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,lumbigo,nw,h,lower,h,1,0.586322909458886,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,slumber,w,g,lower,g,1,0.5130311517896189,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,unscrew,w,g,upper,g,1,0.4748896680634971,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,sponsor,w,g,upper,g,1,0.4463114478448915,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,lurshing,nw,h,upper,h,1,0.5149692306017641,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,hasking,nw,h,upper,h,1,0.6689951804637531,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,turative,nw,h,upper,h,1,0.767413431379282,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,latador,nw,h,upper,h,1,0.7098030951356122,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,raestro,nw,h,upper,h,1,0.593728595306402,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,reputable,w,g,upper,g,1,0.5605326225640965,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,julled,nw,h,upper,h,1,0.6167379013295431,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,overshoot,w,g,upper,g,1,0.5177521978885125,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,picture,w,g,upper,g,1,0.45518112148010914,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,grimace,w,g,upper,g,1,0.5713483206714045,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,curlecs,nw,h,upper,h,1,0.5306685297614422,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,busted,w,g,upper,g,1,0.428135089294301,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,chrik,nw,h,upper,,,,,animal,"
q ",3,nw,LoDemNoTar,h,1,0.7340621872049269,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,puggers,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6875022770964279,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,reloant,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7229286627120928,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,lecked,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5960513764725874,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,brank,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6593703380940497,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,blueberry,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.48812448846001644,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,unversed,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.8195462285129906,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,ergonomic,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.8496761698443152,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,trecious,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.8950478727679183,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,planofoad,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7864532182766197,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,sporidic,nw,h,upper,,,,,,,3,nw,LoDemNoTar,g,0,0.9699545857574776,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,accessory,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.7930289137616455,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,pimorous,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5843563586990967,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,capobly,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6877552139285399,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,submit,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5552113480935077,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,listless,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.8519638576804027,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,decant,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.8006239711644412,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,ephically,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7674044925120143,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,outfit,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6154308403197319,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,provide,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6462060354269852,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,awful,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.739600974107816,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,togglo,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.587943492955219,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,staircase,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6033468162931968,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,plartly,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.8341357838771728,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,preight,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.712226852393087,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,attract,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6336628184876645,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,ascending,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6970645473970762,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,assent,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.9084800103787529,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,roodies,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.663326614453581,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,twenties,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6520808575187402,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,halter,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.7440958999764007,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,seeming,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5614387588316276,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,armada,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.8181438195879309,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,clypaper,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.624214104906514,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,meteoroid,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,1.0542964384935658,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,border,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.8179961627461125,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,dislokes,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5761802749361777,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,sengry,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7041100300079961,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,tyena,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7229789852231079,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,acroad,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7009784469050828,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,pigned,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6077454010387555,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,forbid,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5744802348435769,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,smallash,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7665291456760315,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,hustle,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5112629114519223,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,frequency,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.7113819639189387,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,carnival,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5876889007772661,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,ipiocy,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5790850756707187,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,fonducts,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6170815511086403,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,rualify,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6093795583701649,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,noblin,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.680104536908857,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,pollute,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.9962020791504074,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,germeated,nw,h,upper,,,,,,,3,nw,LoDemNoTar,g,0,1.1955606657766111,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,surround,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6270871230021839,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,flougy,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6640794657041624,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,humanize,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.7240466832367929,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,unamufed,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6628949002802074,,,,,,,,,,,,,,,,,,,337,2023-11-20_13h36.10.656,leap3,2022.2.5,60.03416591635884,
