demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,pressedQ_blank,PM_accuracy,pressedQ_late,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,8,0,8,0,,,,,,mogus,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5244378019579017,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,9,0,9,0,,,,,,ciping,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.49375530621364305,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,10,0,10,0,,,,,,fonducts,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.520481194529566,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,11,0,11,0,,,,,,etber,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.530510603402945,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,12,0,12,0,,,,,,erithets,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.43602115010799025,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,13,0,13,0,,,,,,reason,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5527471940276882,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,14,0,14,0,,,,,,zears,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5287407077194075,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,15,0,15,0,,,,,,undue,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5621409501291055,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,16,0,16,0,,,,,,tasher,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.49817143762447813,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,17,0,17,0,,,,,,bulmed,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.4369776088860817,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,18,0,18,0,,,,,,graiking,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.49674817134291516,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,19,0,19,0,,,,,,publish,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5234508848188852,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,20,0,20,0,,,,,,earterner,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5568243106263253,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,21,0,21,0,,,,,,otiates,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.4209260521474789,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,22,0,22,0,,,,,,obviously,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4982922778635839,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,23,0,23,0,,,,,,protest,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.525013862281412,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,24,0,24,0,,,,,,amidst,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.46239246336153883,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,25,0,25,0,,,,,,surround,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4665003693935432,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,26,0,26,0,,,,,,euphoric,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.47044903116147907,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,27,0,27,0,,,,,,senior,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.3698410888791841,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,28,0,28,0,,,,,,infancy,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.48792517845686234,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,29,0,29,0,,,,,,harmful,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.40382633047920535,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,calming,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5221458102223551,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,repayment,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.41126512324262876,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,hustle,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.37813801288211835,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,mounting,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.3775804924316617,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,4,0,4,0,,,,,,hodels,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6880846213607583,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,chrayed,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6986864487953426,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,ganter,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5414269465309189,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,mebase,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5981480310347251,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,enunciate,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5090262018911744,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,pived,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5429823094054882,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,etcess,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.43169871126701764,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,handle,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4770988861382648,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,dorth,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5125424873476732,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,ifling,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.48267640813173784,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,violate,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.46910124864734826,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,spider,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.48109555293194717,1,1,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,triplet,w,g,upper,,,,,,,1,aftertar1,HiDemTar,h,0,0.5404367187002208,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,gymnasium,w,g,upper,,,,,,,1,aftertar2,HiDemTar,g,1,0.4451712393129128,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,chone,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,g,0,0.4099653457542445,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,trises,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.4959493014794134,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,doxing,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.46660763579711784,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,derived,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5827255056865397,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,maiden,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.44600751999132626,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,populace,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5698783672651189,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,topefuls,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.5930853215722891,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,brouhuha,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.40812625661783386,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,flougy,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7744291113922372,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,garment,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5578228151880467,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,buttress,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.573925025502831,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,baults,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6053610346370988,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,command,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5551123520453984,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,solidity,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.4751048566376994,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,contund,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.5425158329708211,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,hecture,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6152755625134887,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,slending,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.7173594110736303,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,duries,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.503414248707486,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,pillage,w,g,lower,,,,,,,4,w,LoDemTar,h,0,0.7294659478029644,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,figure,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.44293751574878115,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,helpful,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.4156551001888147,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,butterfly,target,q,lower,,,,,,,4,target,LoDemTar,q,1,0.5647885101316206,1,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,gradielts,nw,h,lower,,,,,,,4,aftertar1,LoDemTar,h,1,0.6048144394681003,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,potter,w,g,lower,,,,,,,4,aftertar2,LoDemTar,g,1,0.7628615552421252,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,frigs,nw,h,lower,,,,,,,4,aftertar3,LoDemTar,h,1,0.5709258700608189,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,jungle,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.48225131534127286,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,unmarked,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5416782280171901,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,shamrock,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.7824737607024872,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,gounts,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.5257710174300882,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,begut,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.42311905420683615,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,ringlat,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.4443491946112772,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,scarlet,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.5203831980616087,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,havel,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.5776849778558244,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,trooper,w,g,lower,,,,,,,4,nw,LoDemTar,h,0,0.4892209831159562,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,buzzer,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.49187086060373986,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,welayed,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.5186394568409014,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,chiffol,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.5447270438326086,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,corduroy,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.7614584841794567,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,bullet,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5055099164346757,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,bluads,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.5155889856796421,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,previous,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.49278428039360733,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,sooled,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.6074845121747785,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,marvel,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5344662176230486,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,shazer,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.4878453907913354,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,sonnet,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.47460560435865773,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,forgery,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5019737668280868,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,fuintets,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5198471971052641,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,orange,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4891435129356978,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,describe,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5078426296749967,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,lavilion,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5099270410519239,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,budget,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.47194413944998814,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,fallacy,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7073541702484363,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,slears,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5574659226404037,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
